Customer_account_ID,Order_ID,Place_Date,Place_Status
CST002172,ORD013174,2023-09-07,Confirmed
CST002747,ORD013175,2025-07-25,Shipped
CST002077,ORD013176,2022-12-05,Delivered
CST002801,ORD013177,2023-12-03,Confirmed
CST002656,ORD013178,2024-12-25,Processing
CST001224,ORD013179,2022-09-29,Shipped
CST000229,ORD013180,2022-12-30,Pending
CST002995,ORD013181,2023-09-28,Pending
CST002726,ORD013182,2022-01-02,Delivered
CST001499,ORD013183,2022-10-18,Delivered
CST002156,ORD013184,2025-06-16,Processing
CST000771,ORD013185,2022-03-04,Pending
CST000291,ORD013186,2025-11-16,Pending
CST000195,ORD013187,2024-10-07,Confirmed
CST002937,ORD013188,2023-01-01,Cancelled
CST002661,ORD013189,2025-07-19,Shipped
CST000818,ORD013190,2024-07-28,Confirmed
CST001642,ORD013191,2025-06-20,Pending
CST002489,ORD013192,2024-06-08,Cancelled
CST002956,ORD013193,2023-09-04,Processing
CST000905,ORD013194,2025-10-17,Cancelled
CST000700,ORD013195,2023-02-20,Processing
CST000089,ORD013196,2024-05-12,Confirmed
CST002132,ORD013197,2024-10-14,Pending
CST001691,ORD013198,2024-05-03,Pending
CST000058,ORD013199,2022-07-17,Cancelled
CST001132,ORD013200,2023-07-25,Cancelled
CST001478,ORD013201,2022-08-01,Cancelled
CST000653,ORD013202,2022-08-17,Delivered
CST000123,ORD013203,2025-05-27,Delivered
CST000215,ORD013204,2025-04-23,Pending
CST000223,ORD013205,2023-08-28,Confirmed
CST001524,ORD013206,2024-07-17,Confirmed
CST002170,ORD013207,2023-03-12,Confirmed
CST000227,ORD013208,2025-08-02,Confirmed
CST002013,ORD013209,2024-06-01,Processing
CST002919,ORD013210,2023-12-05,Delivered
CST000134,ORD013211,2024-04-25,Shipped
CST002808,ORD013212,2024-12-16,Cancelled
CST000894,ORD013213,2022-10-28,Processing
CST001675,ORD013214,2023-08-03,Processing
CST001635,ORD013215,2024-07-01,Processing
CST001410,ORD013216,2022-09-25,Pending
CST000615,ORD013217,2024-01-10,Pending
CST002749,ORD013218,2025-06-01,Shipped
CST001756,ORD013219,2024-06-04,Delivered
CST000198,ORD013220,2025-06-20,Processing
CST000356,ORD013221,2023-01-14,Processing
CST000575,ORD013222,2023-09-29,Pending
CST001317,ORD013223,2025-07-19,Processing
CST002204,ORD013224,2025-08-01,Pending
CST002111,ORD013225,2025-09-01,Cancelled
CST001074,ORD013226,2025-08-19,Processing
CST002416,ORD013227,2022-07-14,Confirmed
CST001279,ORD013228,2025-02-17,Pending
CST002524,ORD013229,2024-08-12,Shipped
CST002118,ORD013230,2023-12-15,Confirmed
CST002973,ORD013231,2024-10-10,Delivered
CST000839,ORD013232,2022-05-24,Cancelled
CST002683,ORD013233,2022-01-06,Confirmed
CST000640,ORD013234,2024-09-18,Shipped
CST002060,ORD013235,2023-07-27,Delivered
CST001475,ORD013236,2022-09-25,Processing
CST000795,ORD013237,2025-01-29,Delivered
CST002828,ORD013238,2023-01-16,Pending
CST000288,ORD013239,2025-07-08,Confirmed
CST001047,ORD013240,2024-10-18,Delivered
CST001464,ORD013241,2022-05-29,Pending
CST002992,ORD013242,2022-06-17,Delivered
CST002828,ORD013243,2024-11-28,Shipped
CST001742,ORD013244,2022-09-06,Cancelled
CST000493,ORD013245,2022-03-20,Pending
CST000254,ORD013246,2022-10-23,Cancelled
CST000014,ORD013247,2025-09-20,Processing
CST000638,ORD013248,2023-07-16,Cancelled
CST002249,ORD013249,2025-10-14,Confirmed
CST000647,ORD013250,2022-02-25,Processing
CST000506,ORD013251,2025-06-17,Confirmed
CST000496,ORD013252,2025-09-25,Confirmed
CST002632,ORD013253,2025-06-22,Shipped
CST002625,ORD013254,2025-02-19,Delivered
CST002577,ORD013255,2023-01-09,Cancelled
CST000155,ORD013256,2024-06-05,Delivered
CST002168,ORD013257,2024-03-06,Confirmed
CST001065,ORD013258,2025-03-24,Shipped
CST000986,ORD013259,2025-08-29,Processing
CST001855,ORD013260,2024-04-17,Processing
CST002822,ORD013261,2024-11-27,Cancelled
CST002939,ORD013262,2022-12-12,Confirmed
CST001036,ORD013263,2024-12-02,Cancelled
CST002597,ORD013264,2023-08-22,Cancelled
CST001446,ORD013265,2022-10-22,Confirmed
CST002604,ORD013266,2022-12-14,Pending
CST000121,ORD013267,2025-06-19,Processing
CST000049,ORD013268,2025-08-10,Delivered
CST002477,ORD013269,2022-05-07,Delivered
CST000382,ORD013270,2023-03-11,Pending
CST001670,ORD013271,2023-04-14,Shipped
CST001912,ORD013272,2022-06-22,Cancelled
CST002092,ORD013273,2022-04-19,Processing
CST000527,ORD013274,2023-06-28,Shipped
CST000310,ORD013275,2024-02-04,Processing
CST000480,ORD013276,2023-03-14,Confirmed
CST000898,ORD013277,2025-04-20,Shipped
CST001228,ORD013278,2025-11-02,Shipped
CST000884,ORD013279,2024-03-05,Cancelled
CST000286,ORD013280,2025-02-16,Confirmed
CST001029,ORD013281,2024-01-26,Processing
CST002194,ORD013282,2022-06-13,Shipped
CST002842,ORD013283,2024-01-30,Cancelled
CST002678,ORD013284,2022-04-15,Shipped
CST002011,ORD013285,2023-06-16,Confirmed
CST002396,ORD013286,2024-12-30,Cancelled
CST001241,ORD013287,2025-06-30,Pending
CST000822,ORD013288,2024-02-15,Shipped
CST002330,ORD013289,2024-05-25,Shipped
CST001195,ORD013290,2025-02-14,Processing
CST001131,ORD013291,2025-11-12,Cancelled
CST000300,ORD013292,2022-05-05,Pending
CST002536,ORD013293,2022-07-13,Confirmed
CST000429,ORD013294,2023-10-22,Cancelled
CST002632,ORD013295,2022-06-08,Delivered
CST000813,ORD013296,2023-02-13,Processing
CST001630,ORD013297,2023-12-21,Processing
CST002917,ORD013298,2025-01-16,Shipped
CST002192,ORD013299,2023-10-16,Confirmed
CST000238,ORD013300,2024-07-29,Shipped
CST002200,ORD013301,2025-11-07,Confirmed
CST001724,ORD013302,2025-04-09,Delivered
CST001585,ORD013303,2022-03-02,Processing
CST000248,ORD013304,2022-03-31,Delivered
CST000403,ORD013305,2022-05-26,Cancelled
CST001490,ORD013306,2024-06-05,Confirmed
CST002414,ORD013307,2025-07-04,Pending
CST000590,ORD013308,2023-09-26,Processing
CST000503,ORD013309,2022-12-15,Delivered
CST000763,ORD013310,2024-11-09,Confirmed
CST001724,ORD013311,2022-02-21,Confirmed
CST000607,ORD013312,2023-06-13,Pending
CST000940,ORD013313,2024-12-24,Cancelled
CST001654,ORD013314,2023-02-24,Processing
CST001619,ORD013315,2025-08-08,Shipped
CST001124,ORD013316,2025-06-23,Confirmed
CST002797,ORD013317,2022-12-19,Pending
CST002751,ORD013318,2025-08-08,Confirmed
CST001748,ORD013319,2025-08-29,Pending
CST001595,ORD013320,2024-02-13,Delivered
CST002717,ORD013321,2024-09-09,Processing
CST002687,ORD013322,2022-11-26,Shipped
CST000493,ORD013323,2025-12-12,Shipped
CST002893,ORD013324,2024-05-29,Delivered
CST001186,ORD013325,2022-09-14,Pending
CST000734,ORD013326,2024-06-10,Confirmed
CST001704,ORD013327,2022-06-26,Pending
CST001462,ORD013328,2025-07-07,Pending
CST001489,ORD013329,2022-03-12,Shipped
CST002110,ORD013330,2025-02-05,Shipped
CST002089,ORD013331,2024-09-12,Cancelled
CST000840,ORD013332,2025-07-16,Processing
CST002892,ORD013333,2023-10-10,Cancelled
CST001181,ORD013334,2022-09-12,Delivered
CST000582,ORD013335,2024-04-13,Confirmed
CST002564,ORD013336,2024-03-28,Pending
CST000689,ORD013337,2023-10-13,Pending
CST000698,ORD013338,2023-02-07,Delivered
CST002324,ORD013339,2022-08-14,Processing
CST002442,ORD013340,2022-05-18,Pending
CST001546,ORD013341,2024-03-19,Processing
CST000564,ORD013342,2023-01-07,Delivered
CST001788,ORD013343,2025-06-29,Cancelled
CST001108,ORD013344,2022-06-19,Confirmed
CST002314,ORD013345,2022-05-18,Delivered
CST000746,ORD013346,2023-07-13,Delivered
CST001155,ORD013347,2022-03-12,Pending
CST000500,ORD013348,2025-05-25,Shipped
CST002666,ORD013349,2025-03-10,Cancelled
CST001230,ORD013350,2023-02-07,Shipped
CST000414,ORD013351,2025-12-08,Confirmed
CST001445,ORD013352,2023-07-22,Cancelled
CST002183,ORD013353,2025-01-13,Shipped
CST000606,ORD013354,2023-12-09,Pending
CST002831,ORD013355,2022-05-19,Delivered
CST001490,ORD013356,2025-02-16,Cancelled
CST000328,ORD013357,2024-03-30,Confirmed
CST002545,ORD013358,2022-04-05,Cancelled
CST002688,ORD013359,2022-02-27,Pending
CST001840,ORD013360,2024-04-08,Delivered
CST001429,ORD013361,2024-09-11,Confirmed
CST002318,ORD013362,2025-11-12,Processing
CST001857,ORD013363,2022-11-21,Processing
CST000266,ORD013364,2022-01-30,Processing
CST000377,ORD013365,2025-10-16,Shipped
CST000996,ORD013366,2022-08-11,Shipped
CST002984,ORD013367,2025-03-15,Pending
CST001438,ORD013368,2024-11-17,Shipped
CST002570,ORD013369,2023-03-08,Delivered
CST001943,ORD013370,2024-11-02,Shipped
CST000805,ORD013371,2025-07-18,Pending
CST002228,ORD013372,2024-09-29,Processing
CST002967,ORD013373,2022-03-28,Processing
CST000737,ORD013374,2023-06-26,Processing
CST000483,ORD013375,2025-03-23,Shipped
CST002847,ORD013376,2022-01-31,Shipped
CST002214,ORD013377,2024-10-05,Shipped
CST001521,ORD013378,2024-09-07,Confirmed
CST001722,ORD013379,2023-01-08,Cancelled
CST001962,ORD013380,2025-01-15,Confirmed
CST000034,ORD013381,2024-01-04,Processing
CST002468,ORD013382,2025-01-03,Cancelled
CST002094,ORD013383,2025-07-03,Confirmed
CST000376,ORD013384,2022-11-28,Confirmed
CST002041,ORD013385,2022-11-10,Pending
CST002639,ORD013386,2025-06-21,Processing
CST001737,ORD013387,2025-04-24,Pending
CST001947,ORD013388,2023-08-13,Delivered
CST001898,ORD013389,2024-11-14,Cancelled
CST002358,ORD013390,2025-04-27,Pending
CST002677,ORD013391,2024-01-29,Cancelled
CST001726,ORD013392,2022-08-15,Pending
CST001641,ORD013393,2024-09-22,Delivered
CST002422,ORD013394,2025-08-08,Confirmed
CST001240,ORD013395,2022-09-12,Delivered
CST000704,ORD013396,2025-07-08,Pending
CST002891,ORD013397,2023-01-23,Pending
CST002001,ORD013398,2025-11-13,Cancelled
CST001968,ORD013399,2023-02-28,Cancelled
CST000808,ORD013400,2024-11-16,Pending
CST000632,ORD013401,2023-12-31,Processing
CST002442,ORD013402,2025-11-16,Confirmed
CST002354,ORD013403,2023-10-05,Delivered
CST002566,ORD013404,2023-11-03,Delivered
CST000735,ORD013405,2025-06-21,Cancelled
CST002195,ORD013406,2024-06-05,Shipped
CST001850,ORD013407,2023-11-01,Delivered
CST000881,ORD013408,2022-07-20,Cancelled
CST000204,ORD013409,2024-01-21,Delivered
CST001888,ORD013410,2022-12-30,Shipped
CST002614,ORD013411,2024-11-26,Pending
CST002685,ORD013412,2025-01-23,Confirmed
CST000412,ORD013413,2022-09-14,Shipped
CST002423,ORD013414,2022-05-07,Confirmed
CST001493,ORD013415,2024-03-18,Processing
CST000449,ORD013416,2023-07-20,Processing
CST001498,ORD013417,2024-03-15,Confirmed
CST000507,ORD013418,2022-09-16,Shipped
CST000477,ORD013419,2022-05-19,Pending
CST001333,ORD013420,2023-12-27,Processing
CST002879,ORD013421,2025-01-15,Cancelled
CST002820,ORD013422,2023-05-17,Pending
CST001361,ORD013423,2025-09-13,Processing
CST002064,ORD013424,2024-12-01,Confirmed
CST001704,ORD013425,2023-08-24,Pending
CST000583,ORD013426,2023-12-17,Confirmed
CST001579,ORD013427,2024-10-17,Cancelled
CST002236,ORD013428,2022-05-19,Processing
CST000496,ORD013429,2025-11-22,Pending
CST000112,ORD013430,2022-10-29,Confirmed
CST000068,ORD013431,2023-02-10,Cancelled
CST000879,ORD013432,2023-07-06,Delivered
CST000393,ORD013433,2023-03-14,Shipped
CST000944,ORD013434,2022-05-15,Shipped
CST000036,ORD013435,2023-11-01,Delivered
CST000403,ORD013436,2025-12-13,Delivered
CST002152,ORD013437,2025-05-28,Pending
CST001295,ORD013438,2023-01-19,Delivered
CST001356,ORD013439,2025-11-13,Delivered
CST002158,ORD013440,2023-01-19,Shipped
CST002242,ORD013441,2023-04-23,Cancelled
CST001764,ORD013442,2023-09-27,Shipped
CST001023,ORD013443,2025-03-03,Pending
CST000593,ORD013444,2023-12-20,Shipped
CST002952,ORD013445,2022-04-24,Delivered
CST002364,ORD013446,2024-09-09,Processing
CST000517,ORD013447,2024-09-25,Shipped
CST000939,ORD013448,2025-11-10,Confirmed
CST002537,ORD013449,2023-02-18,Shipped
CST002001,ORD013450,2025-04-28,Pending
CST000955,ORD013451,2023-05-25,Cancelled
CST002224,ORD013452,2024-09-16,Confirmed
CST001446,ORD013453,2025-01-21,Shipped
CST002655,ORD013454,2024-11-12,Pending
CST002727,ORD013455,2023-04-11,Pending
CST000744,ORD013456,2025-05-20,Confirmed
CST002644,ORD013457,2022-10-29,Confirmed
CST002003,ORD013458,2022-08-22,Processing
CST002116,ORD013459,2023-04-14,Confirmed
CST002203,ORD013460,2024-11-22,Confirmed
CST001082,ORD013461,2024-04-13,Shipped
CST001037,ORD013462,2025-09-23,Processing
CST000624,ORD013463,2025-10-19,Delivered
CST001241,ORD013464,2025-12-11,Cancelled
CST000142,ORD013465,2025-11-23,Confirmed
CST001781,ORD013466,2022-08-03,Pending
CST001185,ORD013467,2022-10-14,Confirmed
CST001126,ORD013468,2024-07-27,Shipped
CST000821,ORD013469,2024-02-16,Confirmed
CST001231,ORD013470,2024-01-24,Shipped
CST002545,ORD013471,2022-06-14,Processing
CST001005,ORD013472,2023-10-29,Delivered
CST001729,ORD013473,2023-06-19,Processing
CST002949,ORD013474,2025-01-18,Delivered
CST000797,ORD013475,2025-07-20,Processing
CST001256,ORD013476,2024-09-25,Pending
CST000821,ORD013477,2025-07-11,Cancelled
CST001993,ORD013478,2023-10-06,Processing
CST002383,ORD013479,2022-09-26,Cancelled
CST002425,ORD013480,2025-06-18,Cancelled
CST001949,ORD013481,2025-05-04,Confirmed
CST002693,ORD013482,2022-07-24,Pending
CST002464,ORD013483,2024-07-21,Pending
CST000309,ORD013484,2024-06-09,Processing
CST000415,ORD013485,2025-03-15,Shipped
CST000576,ORD013486,2024-12-25,Processing
CST002918,ORD013487,2023-12-05,Processing
CST002329,ORD013488,2022-07-01,Delivered
CST002311,ORD013489,2022-11-07,Shipped
CST001751,ORD013490,2024-09-24,Pending
CST000756,ORD013491,2024-11-22,Delivered
CST001482,ORD013492,2023-07-29,Pending
CST002343,ORD013493,2025-08-28,Processing
CST002307,ORD013494,2023-04-30,Pending
CST002403,ORD013495,2022-05-01,Confirmed
CST000285,ORD013496,2024-10-28,Delivered
CST001883,ORD013497,2023-11-26,Shipped
CST001502,ORD013498,2025-02-22,Cancelled
CST001509,ORD013499,2022-01-05,Pending
CST001066,ORD013500,2023-12-24,Pending
CST001017,ORD013501,2025-02-17,Confirmed
CST002306,ORD013502,2022-04-01,Cancelled
CST000029,ORD013503,2024-08-15,Delivered
CST001063,ORD013504,2025-02-10,Pending
CST000199,ORD013505,2024-10-02,Confirmed
CST002463,ORD013506,2022-04-28,Pending
CST000146,ORD013507,2023-01-10,Processing
CST002579,ORD013508,2025-05-02,Confirmed
CST000510,ORD013509,2022-11-01,Pending
CST000144,ORD013510,2024-03-25,Delivered
CST001749,ORD013511,2025-10-24,Shipped
CST001605,ORD013512,2025-03-08,Delivered
CST002316,ORD013513,2024-12-09,Confirmed
CST001280,ORD013514,2024-08-08,Cancelled
CST002786,ORD013515,2024-03-24,Cancelled
CST000701,ORD013516,2025-09-18,Processing
CST000456,ORD013517,2023-01-07,Pending
CST001882,ORD013518,2025-02-17,Cancelled
CST002092,ORD013519,2022-08-15,Cancelled
CST002200,ORD013520,2024-11-02,Shipped
CST002361,ORD013521,2022-08-05,Cancelled
CST001506,ORD013522,2025-10-22,Cancelled
CST002184,ORD013523,2023-04-02,Pending
CST002257,ORD013524,2022-03-09,Shipped
CST002900,ORD013525,2024-03-28,Shipped
CST002811,ORD013526,2022-08-29,Processing
CST000917,ORD013527,2025-05-28,Processing
CST001677,ORD013528,2023-04-07,Cancelled
CST002736,ORD013529,2022-04-16,Cancelled
CST002341,ORD013530,2022-02-10,Pending
CST002033,ORD013531,2023-04-19,Pending
CST001352,ORD013532,2024-11-07,Cancelled
CST000923,ORD013533,2024-04-06,Confirmed
CST001744,ORD013534,2022-07-22,Processing
CST000293,ORD013535,2023-04-30,Pending
CST000917,ORD013536,2022-11-08,Processing
CST000283,ORD013537,2025-02-21,Pending
CST001051,ORD013538,2024-11-02,Confirmed
CST000384,ORD013539,2025-01-27,Pending
CST002955,ORD013540,2024-12-26,Delivered
CST002591,ORD013541,2024-02-27,Shipped
CST001640,ORD013542,2023-09-17,Cancelled
CST001802,ORD013543,2022-07-27,Processing
CST001474,ORD013544,2025-03-03,Shipped
CST001881,ORD013545,2022-09-16,Delivered
CST001202,ORD013546,2022-03-27,Confirmed
CST002500,ORD013547,2024-11-11,Confirmed
CST000836,ORD013548,2023-11-23,Processing
CST001602,ORD013549,2024-06-08,Cancelled
CST001270,ORD013550,2024-05-01,Confirmed
CST001021,ORD013551,2022-11-01,Processing
CST000919,ORD013552,2023-01-31,Processing
CST000223,ORD013553,2023-08-27,Delivered
CST001930,ORD013554,2023-07-28,Shipped
CST000150,ORD013555,2022-02-18,Delivered
CST002470,ORD013556,2024-09-02,Confirmed
CST001791,ORD013557,2024-05-25,Shipped
CST002112,ORD013558,2025-01-17,Cancelled
CST001079,ORD013559,2024-12-05,Pending
CST002216,ORD013560,2022-04-17,Confirmed
CST002657,ORD013561,2025-01-13,Pending
CST000470,ORD013562,2024-09-01,Pending
CST000534,ORD013563,2023-06-02,Processing
CST000461,ORD013564,2024-10-26,Delivered
CST002843,ORD013565,2024-03-15,Delivered
CST002801,ORD013566,2024-01-05,Processing
CST000380,ORD013567,2024-07-21,Shipped
CST002466,ORD013568,2025-09-25,Confirmed
CST000351,ORD013569,2023-04-30,Processing
CST002019,ORD013570,2022-05-29,Delivered
CST002146,ORD013571,2023-10-16,Delivered
CST001752,ORD013572,2022-10-05,Pending
CST001187,ORD013573,2023-09-11,Confirmed
CST000024,ORD013574,2024-04-04,Shipped
CST001552,ORD013575,2023-02-02,Shipped
CST002702,ORD013576,2025-10-27,Confirmed
CST001931,ORD013577,2023-08-29,Cancelled
CST002669,ORD013578,2023-06-16,Confirmed
CST002059,ORD013579,2025-01-19,Processing
CST001398,ORD013580,2022-03-03,Confirmed
CST000694,ORD013581,2025-08-17,Confirmed
CST002165,ORD013582,2022-08-12,Shipped
CST000201,ORD013583,2024-10-06,Shipped
CST000244,ORD013584,2022-11-06,Pending
CST001466,ORD013585,2025-05-04,Processing
CST002092,ORD013586,2024-04-06,Delivered
CST002067,ORD013587,2025-03-12,Delivered
CST000958,ORD013588,2022-01-07,Delivered
CST002962,ORD013589,2025-02-25,Delivered
CST001127,ORD013590,2023-09-20,Cancelled
CST000885,ORD013591,2023-07-10,Processing
CST001773,ORD013592,2023-03-13,Confirmed
CST002319,ORD013593,2023-06-02,Confirmed
CST001613,ORD013594,2025-06-09,Pending
CST001656,ORD013595,2023-09-07,Confirmed
CST001995,ORD013596,2022-05-27,Processing
CST001905,ORD013597,2024-04-16,Shipped
CST002454,ORD013598,2022-01-09,Pending
CST000365,ORD013599,2025-01-11,Processing
CST000112,ORD013600,2025-07-02,Shipped
CST001654,ORD013601,2022-01-01,Shipped
CST002542,ORD013602,2023-10-21,Confirmed
CST001993,ORD013603,2022-07-23,Confirmed
CST002441,ORD013604,2024-08-08,Shipped
CST001136,ORD013605,2024-12-23,Pending
CST002365,ORD013606,2023-07-05,Confirmed
CST002476,ORD013607,2022-07-29,Pending
CST000420,ORD013608,2023-04-23,Shipped
CST001416,ORD013609,2023-03-13,Pending
CST000120,ORD013610,2022-05-14,Delivered
CST002790,ORD013611,2024-08-06,Confirmed
CST002275,ORD013612,2025-09-25,Cancelled
CST000580,ORD013613,2025-02-26,Cancelled
CST001174,ORD013614,2024-10-04,Confirmed
CST000011,ORD013615,2023-07-26,Shipped
CST001952,ORD013616,2023-07-25,Pending
CST001424,ORD013617,2023-04-05,Confirmed
CST002431,ORD013618,2024-04-22,Shipped
CST001007,ORD013619,2022-01-18,Shipped
CST000776,ORD013620,2025-09-12,Shipped
CST001712,ORD013621,2024-06-28,Pending
CST002328,ORD013622,2024-12-26,Delivered
CST000797,ORD013623,2022-05-14,Pending
CST002934,ORD013624,2023-04-03,Confirmed
CST001621,ORD013625,2024-05-22,Confirmed
CST000314,ORD013626,2024-05-06,Cancelled
CST000364,ORD013627,2023-01-09,Pending
CST002167,ORD013628,2024-05-08,Cancelled
CST001424,ORD013629,2024-01-06,Pending
CST002993,ORD013630,2024-10-15,Confirmed
CST000331,ORD013631,2022-03-05,Processing
CST001999,ORD013632,2024-05-05,Confirmed
CST000724,ORD013633,2024-06-01,Delivered
CST001231,ORD013634,2024-03-20,Pending
CST000922,ORD013635,2023-01-26,Processing
CST001372,ORD013636,2024-07-12,Confirmed
CST001267,ORD013637,2025-06-28,Pending
CST000939,ORD013638,2024-11-06,Cancelled
CST001625,ORD013639,2024-02-18,Shipped
CST002598,ORD013640,2024-11-10,Pending
CST001718,ORD013641,2024-09-27,Delivered
CST000577,ORD013642,2025-11-28,Delivered
CST001234,ORD013643,2025-02-01,Shipped
CST000189,ORD013644,2024-08-03,Delivered
CST002290,ORD013645,2022-08-08,Pending
CST002069,ORD013646,2023-10-09,Pending
CST001096,ORD013647,2022-04-16,Cancelled
CST000042,ORD013648,2022-12-30,Shipped
CST001103,ORD013649,2025-02-15,Confirmed
CST001493,ORD013650,2023-09-16,Confirmed
CST002069,ORD013651,2023-08-11,Shipped
CST002471,ORD013652,2023-01-19,Pending
