Receipt_ID,Receipt_DateTime,Quantity,TotalPrice,ChangeDue,TAX_Rate,Payment_ID
RCP016127,2023-07-30 09:38:00,5,108730.59,50.0,0.07,PAY016127
RCP016128,2023-10-24 20:05:00,2,32000.84,50.0,0.07,PAY016128
RCP016129,2024-11-06 13:56:00,3,94510.71,0.0,0.07,PAY016129
RCP016130,2024-10-09 19:07:00,3,51756.53,500.0,0.07,PAY016130
RCP016131,2024-10-25 12:59:00,2,72620.3,0.0,0.07,PAY016131
RCP016132,2025-01-05 08:18:00,1,100962.89,100.0,0.07,PAY016132
RCP016133,2025-04-28 16:28:00,1,46586.75,0.0,0.07,PAY016133
RCP016134,2023-05-04 09:12:00,4,43124.57,100.0,0.07,PAY016134
RCP016135,2025-06-20 10:45:00,4,74542.98,50.0,0.07,PAY016135
RCP016136,2025-10-11 19:56:00,4,55539.59,0.0,0.07,PAY016136
RCP016137,2023-12-22 19:27:00,4,59776.07,0.0,0.07,PAY016137
RCP016138,2022-02-04 13:27:00,3,115723.73,0.0,0.07,PAY016138
RCP016139,2023-02-13 08:34:00,5,12831.13,500.0,0.07,PAY016139
RCP016140,2022-09-07 12:04:00,3,109190.04,100.0,0.07,PAY016140
RCP016141,2023-09-03 18:44:00,2,19788.11,500.0,0.07,PAY016141
RCP016142,2024-01-12 16:40:00,3,89277.19,0.0,0.07,PAY016142
RCP016143,2024-03-11 08:45:00,3,86714.43,0.0,0.07,PAY016143
RCP016144,2025-11-17 09:38:00,2,14839.4,0.0,0.07,PAY016144
RCP016145,2024-10-16 10:05:00,1,34444.48,100.0,0.07,PAY016145
RCP016146,2025-12-15 17:12:00,5,5626.87,0.0,0.07,PAY016146
RCP016147,2022-09-08 10:25:00,5,12478.91,200.0,0.07,PAY016147
RCP016148,2022-03-10 09:03:00,2,50984.98,200.0,0.07,PAY016148
RCP016149,2022-08-06 10:47:00,4,69960.13,200.0,0.07,PAY016149
RCP016150,2024-10-10 17:03:00,1,64663.13,0.0,0.07,PAY016150
RCP016151,2022-08-10 09:40:00,3,24938.37,0.0,0.07,PAY016151
RCP016152,2022-04-13 17:44:00,1,4845.78,200.0,0.07,PAY016152
RCP016153,2025-08-05 15:03:00,2,91990.07,200.0,0.07,PAY016153
RCP016154,2022-02-09 18:24:00,1,60003.59,200.0,0.07,PAY016154
RCP016155,2024-04-10 12:50:00,5,40162.24,50.0,0.07,PAY016155
RCP016156,2023-05-27 10:33:00,2,119874.5,0.0,0.07,PAY016156
RCP016157,2023-10-09 08:07:00,3,13915.11,200.0,0.07,PAY016157
RCP016158,2023-09-28 18:43:00,1,15531.43,0.0,0.07,PAY016158
RCP016159,2022-08-07 09:04:00,3,21443.4,200.0,0.07,PAY016159
RCP016160,2023-10-05 12:47:00,1,79999.58,0.0,0.07,PAY016160
RCP016161,2024-07-14 15:44:00,3,808.27,0.0,0.07,PAY016161
RCP016162,2022-10-20 13:13:00,1,17816.21,50.0,0.07,PAY016162
RCP016163,2025-05-02 08:42:00,3,40759.69,500.0,0.07,PAY016163
RCP016164,2023-06-14 09:53:00,5,101490.51,0.0,0.07,PAY016164
RCP016165,2022-01-28 21:39:00,2,109604.74,0.0,0.07,PAY016165
RCP016166,2025-07-22 09:59:00,4,13789.62,50.0,0.07,PAY016166
RCP016167,2024-01-21 10:00:00,2,45799.89,100.0,0.07,PAY016167
RCP016168,2022-09-17 13:05:00,1,13546.38,200.0,0.07,PAY016168
RCP016169,2022-02-15 10:36:00,2,16015.31,0.0,0.07,PAY016169
RCP016170,2022-02-02 10:57:00,2,83417.38,0.0,0.07,PAY016170
RCP016171,2025-08-23 10:40:00,4,8960.77,50.0,0.07,PAY016171
RCP016172,2024-03-11 11:12:00,5,14973.51,0.0,0.07,PAY016172
RCP016173,2025-05-16 18:47:00,1,78691.86,500.0,0.07,PAY016173
RCP016174,2023-08-14 16:21:00,5,14918.43,200.0,0.07,PAY016174
RCP016175,2022-06-21 19:53:00,3,107752.26,50.0,0.07,PAY016175
RCP016176,2023-02-12 09:55:00,2,45836.8,0.0,0.07,PAY016176
RCP016177,2024-11-28 12:26:00,4,2230.76,50.0,0.07,PAY016177
RCP016178,2024-04-19 11:27:00,5,100006.07,0.0,0.07,PAY016178
RCP016179,2025-10-28 09:16:00,2,43821.52,100.0,0.07,PAY016179
RCP016180,2024-07-15 11:12:00,4,111269.1,100.0,0.07,PAY016180
RCP016181,2025-12-14 19:55:00,1,18642.2,50.0,0.07,PAY016181
RCP016182,2022-04-08 08:51:00,1,116445.78,200.0,0.07,PAY016182
RCP016183,2023-03-13 19:42:00,3,85156.58,500.0,0.07,PAY016183
RCP016184,2025-10-14 21:47:00,4,15812.42,200.0,0.07,PAY016184
RCP016185,2022-12-02 17:39:00,2,110688.51,0.0,0.07,PAY016185
RCP016186,2025-12-28 12:00:00,1,40486.4,0.0,0.07,PAY016186
RCP016187,2025-07-07 18:44:00,3,2228.81,0.0,0.07,PAY016187
RCP016188,2022-08-31 13:10:00,3,50581.33,50.0,0.07,PAY016188
RCP016189,2024-12-05 15:53:00,1,41513.56,50.0,0.07,PAY016189
RCP016190,2023-04-26 20:09:00,5,34125.23,200.0,0.07,PAY016190
RCP016191,2024-02-12 14:14:00,5,24410.92,100.0,0.07,PAY016191
RCP016192,2022-12-04 12:49:00,3,62128.53,50.0,0.07,PAY016192
RCP016193,2025-08-24 14:30:00,2,44651.81,200.0,0.07,PAY016193
RCP016194,2025-04-25 09:32:00,2,114284.28,0.0,0.07,PAY016194
RCP016195,2025-06-18 13:21:00,4,42342.08,0.0,0.07,PAY016195
RCP016196,2025-10-30 10:22:00,1,54078.85,0.0,0.07,PAY016196
RCP016197,2024-11-03 08:59:00,5,17463.89,50.0,0.07,PAY016197
RCP016198,2024-03-18 11:55:00,2,60998.7,0.0,0.07,PAY016198
RCP016199,2024-12-18 19:23:00,4,11042.24,100.0,0.07,PAY016199
RCP016200,2025-08-03 11:35:00,3,92190.35,0.0,0.07,PAY016200
RCP016201,2024-12-15 15:07:00,3,1041.56,0.0,0.07,PAY016201
RCP016202,2024-03-06 12:57:00,5,7889.45,0.0,0.07,PAY016202
RCP016203,2023-01-09 19:40:00,5,37994.19,0.0,0.07,PAY016203
RCP016204,2024-08-02 09:17:00,4,53316.63,500.0,0.07,PAY016204
RCP016205,2022-11-04 13:45:00,2,90887.32,0.0,0.07,PAY016205
RCP016206,2024-03-27 17:28:00,5,47884.94,500.0,0.07,PAY016206
RCP016207,2022-04-14 10:21:00,4,40416.25,500.0,0.07,PAY016207
RCP016208,2022-03-11 19:08:00,1,22199.17,0.0,0.07,PAY016208
RCP016209,2024-02-21 14:29:00,3,73143.6,100.0,0.07,PAY016209
RCP016210,2023-01-03 21:09:00,2,68619.22,0.0,0.07,PAY016210
RCP016211,2025-01-07 18:48:00,2,61653.11,0.0,0.07,PAY016211
RCP016212,2023-04-12 18:52:00,5,106482.9,0.0,0.07,PAY016212
RCP016213,2022-02-08 17:44:00,4,44470.14,0.0,0.07,PAY016213
RCP016214,2022-06-11 14:59:00,4,2141.8,0.0,0.07,PAY016214
RCP016215,2022-01-09 17:40:00,4,34150.71,500.0,0.07,PAY016215
RCP016216,2025-04-03 20:53:00,1,46459.61,50.0,0.07,PAY016216
RCP016217,2022-02-03 14:05:00,2,40797.53,0.0,0.07,PAY016217
RCP016218,2022-07-08 11:31:00,2,74338.91,0.0,0.07,PAY016218
RCP016219,2022-12-06 18:01:00,3,103873.44,0.0,0.07,PAY016219
RCP016220,2022-07-26 10:27:00,2,106896.37,0.0,0.07,PAY016220
RCP016221,2025-08-23 08:01:00,5,37816.55,0.0,0.07,PAY016221
RCP016222,2022-10-04 08:27:00,2,80136.23,200.0,0.07,PAY016222
RCP016223,2024-11-22 21:06:00,4,84136.24,50.0,0.07,PAY016223
RCP016224,2023-01-26 09:01:00,2,27998.55,0.0,0.07,PAY016224
RCP016225,2025-10-11 18:34:00,5,35832.73,200.0,0.07,PAY016225
RCP016226,2022-10-12 08:49:00,4,33793.93,0.0,0.07,PAY016226
RCP016227,2025-12-28 08:23:00,4,86136.57,0.0,0.07,PAY016227
RCP016228,2024-06-06 19:34:00,2,79819.65,50.0,0.07,PAY016228
RCP016229,2025-04-11 14:30:00,5,49661.0,0.0,0.07,PAY016229
RCP016230,2024-11-05 10:53:00,2,57240.62,0.0,0.07,PAY016230
RCP016231,2023-05-17 14:43:00,5,14118.4,0.0,0.07,PAY016231
RCP016232,2024-08-09 10:39:00,4,35733.3,0.0,0.07,PAY016232
RCP016233,2025-07-12 21:45:00,2,55542.43,100.0,0.07,PAY016233
RCP016234,2023-11-08 11:47:00,3,72711.93,200.0,0.07,PAY016234
RCP016235,2024-03-05 09:12:00,5,31963.61,100.0,0.07,PAY016235
RCP016236,2022-02-08 15:46:00,3,81669.49,100.0,0.07,PAY016236
RCP016237,2024-06-14 21:47:00,1,14763.92,500.0,0.07,PAY016237
RCP016238,2024-10-04 19:04:00,3,5682.73,100.0,0.07,PAY016238
RCP016239,2022-01-06 17:45:00,4,93635.35,500.0,0.07,PAY016239
RCP016240,2024-01-07 14:41:00,2,11019.34,50.0,0.07,PAY016240
RCP016241,2023-09-23 13:44:00,1,56877.8,0.0,0.07,PAY016241
RCP016242,2025-01-26 19:26:00,5,16458.3,200.0,0.07,PAY016242
RCP016243,2022-09-08 08:09:00,3,109859.02,0.0,0.07,PAY016243
RCP016244,2023-06-27 13:30:00,1,76875.52,100.0,0.07,PAY016244
RCP016245,2022-01-11 16:22:00,3,43649.99,50.0,0.07,PAY016245
RCP016246,2023-09-11 19:20:00,2,111189.17,0.0,0.07,PAY016246
RCP016247,2022-01-11 09:37:00,1,19760.96,50.0,0.07,PAY016247
RCP016248,2022-05-23 13:49:00,4,108365.2,50.0,0.07,PAY016248
RCP016249,2024-01-05 16:20:00,4,111602.6,200.0,0.07,PAY016249
RCP016250,2025-08-13 09:10:00,2,47288.59,50.0,0.07,PAY016250
RCP016251,2023-08-17 14:59:00,2,94135.07,0.0,0.07,PAY016251
RCP016252,2023-05-15 10:13:00,4,5545.8,0.0,0.07,PAY016252
RCP016253,2022-08-01 17:59:00,4,91757.98,0.0,0.07,PAY016253
RCP016254,2023-02-06 19:53:00,3,3203.29,500.0,0.07,PAY016254
RCP016255,2024-10-27 15:10:00,2,1382.78,50.0,0.07,PAY016255
RCP016256,2023-04-11 09:53:00,3,61968.67,100.0,0.07,PAY016256
RCP016257,2024-06-01 13:37:00,5,75741.06,100.0,0.07,PAY016257
RCP016258,2024-09-24 19:06:00,5,79452.6,0.0,0.07,PAY016258
RCP016259,2024-06-21 20:37:00,4,76261.81,50.0,0.07,PAY016259
RCP016260,2022-04-16 10:53:00,2,32123.84,100.0,0.07,PAY016260
RCP016261,2024-06-10 08:21:00,5,56175.12,200.0,0.07,PAY016261
RCP016262,2024-01-13 15:28:00,3,71644.58,200.0,0.07,PAY016262
RCP016263,2025-10-29 14:05:00,5,61783.07,0.0,0.07,PAY016263
RCP016264,2023-12-12 09:08:00,3,19208.97,0.0,0.07,PAY016264
RCP016265,2025-10-10 09:23:00,5,52945.73,0.0,0.07,PAY016265
RCP016266,2025-03-16 19:06:00,5,95290.45,0.0,0.07,PAY016266
RCP016267,2023-08-23 08:44:00,3,109634.45,500.0,0.07,PAY016267
RCP016268,2023-07-18 19:42:00,1,38907.51,100.0,0.07,PAY016268
RCP016269,2025-09-24 19:50:00,4,112037.73,500.0,0.07,PAY016269
RCP016270,2023-09-23 20:46:00,5,60724.24,0.0,0.07,PAY016270
RCP016271,2024-10-01 11:56:00,5,48554.93,100.0,0.07,PAY016271
RCP016272,2022-12-26 21:55:00,3,81300.88,200.0,0.07,PAY016272
RCP016273,2024-11-06 11:02:00,1,101338.24,200.0,0.07,PAY016273
RCP016274,2025-04-16 18:06:00,2,25128.98,500.0,0.07,PAY016274
RCP016275,2024-10-06 20:45:00,4,10718.48,50.0,0.07,PAY016275
RCP016276,2023-05-25 17:08:00,3,105098.17,0.0,0.07,PAY016276
RCP016277,2023-01-19 18:53:00,2,16342.08,200.0,0.07,PAY016277
RCP016278,2023-02-01 09:30:00,1,47461.64,200.0,0.07,PAY016278
RCP016279,2023-09-02 11:25:00,3,83041.66,500.0,0.07,PAY016279
RCP016280,2023-10-21 18:31:00,4,32758.9,0.0,0.07,PAY016280
RCP016281,2022-06-07 13:22:00,2,59870.25,0.0,0.07,PAY016281
RCP016282,2025-01-29 10:54:00,1,25904.88,0.0,0.07,PAY016282
RCP016283,2025-01-28 21:19:00,5,51581.9,0.0,0.07,PAY016283
RCP016284,2023-04-27 17:23:00,4,75361.88,100.0,0.07,PAY016284
RCP016285,2023-06-26 11:48:00,4,40361.85,500.0,0.07,PAY016285
RCP016286,2022-05-16 12:09:00,1,40374.41,500.0,0.07,PAY016286
RCP016287,2025-10-04 18:41:00,5,49083.93,100.0,0.07,PAY016287
RCP016288,2024-05-08 18:32:00,2,61067.07,0.0,0.07,PAY016288
RCP016289,2024-05-12 15:34:00,1,53811.09,100.0,0.07,PAY016289
RCP016290,2023-11-10 12:52:00,4,7425.08,50.0,0.07,PAY016290
RCP016291,2023-09-27 10:24:00,1,506.38,0.0,0.07,PAY016291
RCP016292,2025-08-15 12:59:00,5,21123.41,100.0,0.07,PAY016292
RCP016293,2023-01-19 09:17:00,2,45075.69,0.0,0.07,PAY016293
RCP016294,2022-12-19 09:13:00,5,32674.08,50.0,0.07,PAY016294
RCP016295,2022-09-07 17:35:00,3,40974.1,0.0,0.07,PAY016295
RCP016296,2024-07-04 16:56:00,1,51555.3,200.0,0.07,PAY016296
RCP016297,2023-06-22 09:13:00,1,96320.76,500.0,0.07,PAY016297
RCP016298,2024-12-16 19:20:00,1,76996.17,500.0,0.07,PAY016298
RCP016299,2024-09-26 16:18:00,3,116193.26,0.0,0.07,PAY016299
RCP016300,2022-03-17 12:21:00,3,75300.87,0.0,0.07,PAY016300
RCP016301,2024-10-14 10:54:00,3,75721.49,50.0,0.07,PAY016301
RCP016302,2023-08-01 16:53:00,5,97025.54,0.0,0.07,PAY016302
RCP016303,2024-12-30 08:28:00,3,66519.32,50.0,0.07,PAY016303
RCP016304,2023-04-08 17:46:00,1,107308.73,100.0,0.07,PAY016304
RCP016305,2025-03-18 18:07:00,5,42414.59,200.0,0.07,PAY016305
RCP016306,2024-04-12 20:10:00,4,76697.16,500.0,0.07,PAY016306
RCP016307,2023-07-08 08:57:00,1,42607.68,500.0,0.07,PAY016307
RCP016308,2025-07-09 19:37:00,2,31915.93,500.0,0.07,PAY016308
RCP016309,2022-12-05 18:51:00,5,67987.48,50.0,0.07,PAY016309
RCP016310,2023-08-24 15:03:00,4,94274.51,500.0,0.07,PAY016310
RCP016311,2022-08-25 09:12:00,4,46285.06,0.0,0.07,PAY016311
RCP016312,2022-10-04 13:10:00,5,105073.9,200.0,0.07,PAY016312
RCP016313,2022-04-26 17:27:00,4,6833.39,0.0,0.07,PAY016313
RCP016314,2022-11-20 15:14:00,1,85528.4,0.0,0.07,PAY016314
RCP016315,2024-04-25 18:03:00,1,11029.06,50.0,0.07,PAY016315
RCP016316,2024-05-09 09:39:00,3,3128.56,100.0,0.07,PAY016316
RCP016317,2024-04-28 20:58:00,3,87154.66,0.0,0.07,PAY016317
RCP016318,2024-03-04 19:55:00,1,33173.3,50.0,0.07,PAY016318
RCP016319,2025-06-30 19:45:00,2,38892.64,0.0,0.07,PAY016319
RCP016320,2025-01-06 20:44:00,2,103772.55,200.0,0.07,PAY016320
RCP016321,2025-12-23 13:08:00,3,19178.28,500.0,0.07,PAY016321
RCP016322,2022-08-28 09:34:00,1,8473.23,0.0,0.07,PAY016322
RCP016323,2025-03-01 20:16:00,5,98924.92,500.0,0.07,PAY016323
RCP016324,2022-10-27 08:39:00,5,68175.78,500.0,0.07,PAY016324
RCP016325,2022-01-17 08:47:00,2,39689.18,200.0,0.07,PAY016325
RCP016326,2024-02-24 12:01:00,2,64646.67,0.0,0.07,PAY016326
RCP016327,2022-11-24 08:56:00,4,94649.12,100.0,0.07,PAY016327
RCP016328,2023-05-28 14:07:00,1,86046.34,0.0,0.07,PAY016328
RCP016329,2023-01-13 13:34:00,5,32571.01,100.0,0.07,PAY016329
RCP016330,2023-10-24 21:37:00,3,52969.62,50.0,0.07,PAY016330
RCP016331,2022-11-02 13:56:00,1,74531.35,50.0,0.07,PAY016331
RCP016332,2024-01-08 12:27:00,5,51759.85,0.0,0.07,PAY016332
RCP016333,2024-02-01 14:10:00,2,71528.1,0.0,0.07,PAY016333
RCP016334,2024-12-25 16:52:00,5,30972.68,500.0,0.07,PAY016334
RCP016335,2024-03-13 21:08:00,5,37418.12,0.0,0.07,PAY016335
RCP016336,2025-06-20 12:13:00,5,31836.7,0.0,0.07,PAY016336
RCP016337,2023-11-18 21:36:00,1,88350.89,50.0,0.07,PAY016337
RCP016338,2022-02-03 19:32:00,2,7473.0,0.0,0.07,PAY016338
RCP016339,2025-08-14 20:10:00,3,78846.99,50.0,0.07,PAY016339
RCP016340,2025-10-18 16:49:00,1,78605.22,50.0,0.07,PAY016340
RCP016341,2024-08-29 14:49:00,5,50919.49,0.0,0.07,PAY016341
RCP016342,2024-07-27 18:17:00,5,30366.4,0.0,0.07,PAY016342
RCP016343,2022-05-25 21:21:00,1,4273.29,0.0,0.07,PAY016343
RCP016344,2025-08-06 20:57:00,5,85565.48,0.0,0.07,PAY016344
RCP016345,2024-07-21 13:36:00,2,56996.61,200.0,0.07,PAY016345
RCP016346,2024-07-06 10:29:00,1,34543.84,0.0,0.07,PAY016346
RCP016347,2024-07-09 15:40:00,3,33620.27,50.0,0.07,PAY016347
RCP016348,2025-07-02 20:36:00,2,93074.35,200.0,0.07,PAY016348
RCP016349,2025-06-15 08:16:00,4,56655.35,0.0,0.07,PAY016349
RCP016350,2024-02-18 12:41:00,1,67759.8,200.0,0.07,PAY016350
RCP016351,2023-05-01 12:20:00,1,1404.91,0.0,0.07,PAY016351
RCP016352,2022-01-24 15:28:00,2,48540.3,500.0,0.07,PAY016352
RCP016353,2023-03-09 10:39:00,2,8967.25,200.0,0.07,PAY016353
RCP016354,2025-06-14 14:02:00,3,96760.89,200.0,0.07,PAY016354
RCP016355,2022-04-17 11:00:00,1,102075.85,100.0,0.07,PAY016355
RCP016356,2024-12-15 15:25:00,5,65288.27,50.0,0.07,PAY016356
RCP016357,2023-06-02 09:51:00,4,77237.28,500.0,0.07,PAY016357
RCP016358,2025-04-17 17:06:00,1,37341.97,0.0,0.07,PAY016358
RCP016359,2023-07-12 08:20:00,2,19632.2,0.0,0.07,PAY016359
RCP016360,2023-02-06 11:25:00,4,94790.18,200.0,0.07,PAY016360
RCP016361,2023-04-25 08:40:00,3,67860.98,0.0,0.07,PAY016361
RCP016362,2022-09-17 13:30:00,5,9086.04,0.0,0.07,PAY016362
RCP016363,2025-05-02 17:03:00,4,24497.94,0.0,0.07,PAY016363
RCP016364,2022-05-25 08:10:00,1,71108.46,50.0,0.07,PAY016364
RCP016365,2022-12-11 16:21:00,2,53981.19,0.0,0.07,PAY016365
RCP016366,2023-10-30 08:31:00,1,12140.39,0.0,0.07,PAY016366
RCP016367,2024-11-09 14:32:00,3,82996.89,500.0,0.07,PAY016367
RCP016368,2022-06-16 18:54:00,3,103036.19,50.0,0.07,PAY016368
RCP016369,2024-07-12 21:13:00,3,112753.18,500.0,0.07,PAY016369
RCP016370,2023-06-07 09:20:00,3,80229.34,200.0,0.07,PAY016370
RCP016371,2025-07-02 20:35:00,3,5199.43,500.0,0.07,PAY016371
RCP016372,2022-01-25 11:41:00,4,104580.42,100.0,0.07,PAY016372
RCP016373,2024-03-05 19:35:00,5,55243.52,0.0,0.07,PAY016373
RCP016374,2024-11-20 13:52:00,5,64601.43,100.0,0.07,PAY016374
RCP016375,2024-11-19 13:55:00,5,17761.82,0.0,0.07,PAY016375
RCP016376,2025-09-25 19:51:00,1,39237.31,0.0,0.07,PAY016376
RCP016377,2023-08-29 15:50:00,3,64480.22,200.0,0.07,PAY016377
RCP016378,2024-02-23 12:19:00,4,119295.68,0.0,0.07,PAY016378
RCP016379,2023-05-12 14:47:00,3,27185.69,100.0,0.07,PAY016379
RCP016380,2023-07-25 16:49:00,4,71389.53,0.0,0.07,PAY016380
RCP016381,2024-11-14 08:02:00,2,16152.08,0.0,0.07,PAY016381
RCP016382,2022-08-15 13:52:00,5,47384.79,500.0,0.07,PAY016382
RCP016383,2023-05-01 10:17:00,4,94283.15,500.0,0.07,PAY016383
RCP016384,2024-11-22 08:58:00,4,26157.85,200.0,0.07,PAY016384
RCP016385,2025-12-23 15:48:00,2,66205.57,0.0,0.07,PAY016385
RCP016386,2024-01-01 20:38:00,2,14346.28,200.0,0.07,PAY016386
RCP016387,2025-01-26 10:26:00,4,80813.23,200.0,0.07,PAY016387
RCP016388,2024-02-02 20:54:00,2,57571.18,200.0,0.07,PAY016388
RCP016389,2022-10-06 09:17:00,5,104365.68,0.0,0.07,PAY016389
RCP016390,2023-09-11 12:30:00,2,47943.61,0.0,0.07,PAY016390
RCP016391,2024-12-15 20:17:00,3,35226.21,0.0,0.07,PAY016391
RCP016392,2024-04-20 17:55:00,4,119684.76,200.0,0.07,PAY016392
RCP016393,2025-08-19 15:23:00,5,116612.74,50.0,0.07,PAY016393
RCP016394,2024-06-01 16:41:00,2,118089.16,0.0,0.07,PAY016394
RCP016395,2025-12-06 18:42:00,2,23039.62,0.0,0.07,PAY016395
RCP016396,2023-07-09 19:22:00,3,15613.9,200.0,0.07,PAY016396
RCP016397,2023-12-08 17:29:00,2,36308.15,50.0,0.07,PAY016397
RCP016398,2022-06-01 20:36:00,3,50247.75,50.0,0.07,PAY016398
RCP016399,2025-04-18 08:36:00,3,37806.99,500.0,0.07,PAY016399
RCP016400,2025-01-28 21:46:00,3,82356.53,500.0,0.07,PAY016400
RCP016401,2024-04-02 16:39:00,1,48864.65,200.0,0.07,PAY016401
RCP016402,2023-05-15 21:19:00,4,92274.16,200.0,0.07,PAY016402
RCP016403,2022-09-14 21:46:00,4,7068.9,0.0,0.07,PAY016403
RCP016404,2024-12-12 08:04:00,4,70550.21,200.0,0.07,PAY016404
RCP016405,2025-11-18 15:00:00,4,32258.46,50.0,0.07,PAY016405
RCP016406,2022-10-03 16:41:00,1,51369.51,0.0,0.07,PAY016406
RCP016407,2023-09-12 12:59:00,3,104719.52,50.0,0.07,PAY016407
RCP016408,2024-04-28 13:44:00,5,92179.98,0.0,0.07,PAY016408
RCP016409,2025-02-03 13:52:00,1,90441.26,500.0,0.07,PAY016409
RCP016410,2024-07-23 12:02:00,1,75465.36,0.0,0.07,PAY016410
RCP016411,2022-11-21 10:42:00,5,60497.13,0.0,0.07,PAY016411
RCP016412,2025-12-20 21:18:00,3,18468.78,0.0,0.07,PAY016412
RCP016413,2023-05-06 08:18:00,2,2630.12,200.0,0.07,PAY016413
RCP016414,2023-01-19 20:16:00,4,104614.75,0.0,0.07,PAY016414
RCP016415,2023-06-11 12:09:00,5,51132.15,0.0,0.07,PAY016415
RCP016416,2023-02-15 11:20:00,2,33826.21,200.0,0.07,PAY016416
RCP016417,2024-08-05 15:01:00,5,83722.27,0.0,0.07,PAY016417
RCP016418,2025-05-26 08:40:00,1,88548.23,0.0,0.07,PAY016418
RCP016419,2024-07-26 14:50:00,3,94740.9,200.0,0.07,PAY016419
RCP016420,2025-02-09 20:45:00,5,8555.18,0.0,0.07,PAY016420
RCP016421,2022-03-21 14:10:00,3,8569.52,500.0,0.07,PAY016421
RCP016422,2022-12-29 13:04:00,5,20639.2,50.0,0.07,PAY016422
RCP016423,2023-01-29 13:53:00,1,86480.08,0.0,0.07,PAY016423
RCP016424,2024-03-16 09:12:00,1,58232.73,0.0,0.07,PAY016424
RCP016425,2023-09-30 10:31:00,1,80075.2,0.0,0.07,PAY016425
RCP016426,2025-02-19 09:43:00,4,17267.97,50.0,0.07,PAY016426
RCP016427,2022-11-09 16:33:00,4,31005.25,500.0,0.07,PAY016427
RCP016428,2025-04-14 16:12:00,3,55781.14,0.0,0.07,PAY016428
RCP016429,2024-05-21 14:20:00,3,66695.44,0.0,0.07,PAY016429
RCP016430,2023-12-22 14:45:00,4,25450.58,500.0,0.07,PAY016430
RCP016431,2025-11-10 18:09:00,2,2666.47,50.0,0.07,PAY016431
RCP016432,2024-02-02 21:53:00,2,106126.02,100.0,0.07,PAY016432
RCP016433,2023-12-17 11:35:00,4,68269.51,100.0,0.07,PAY016433
RCP016434,2024-06-13 15:22:00,5,103661.76,500.0,0.07,PAY016434
RCP016435,2025-03-31 09:06:00,5,94675.18,0.0,0.07,PAY016435
RCP016436,2022-02-20 09:18:00,4,83300.04,0.0,0.07,PAY016436
RCP016437,2024-10-01 19:42:00,1,34049.66,50.0,0.07,PAY016437
RCP016438,2024-01-11 10:30:00,1,100800.01,0.0,0.07,PAY016438
RCP016439,2023-04-09 13:10:00,1,68936.06,100.0,0.07,PAY016439
RCP016440,2024-02-07 08:43:00,4,11442.01,0.0,0.07,PAY016440
RCP016441,2022-03-14 09:47:00,2,69084.36,100.0,0.07,PAY016441
RCP016442,2025-12-09 09:29:00,2,119695.82,100.0,0.07,PAY016442
RCP016443,2022-10-17 19:45:00,3,43116.87,200.0,0.07,PAY016443
RCP016444,2024-07-03 20:11:00,1,67591.13,500.0,0.07,PAY016444
RCP016445,2023-06-06 18:49:00,1,115303.97,100.0,0.07,PAY016445
RCP016446,2023-04-05 15:15:00,2,46481.4,0.0,0.07,PAY016446
RCP016447,2025-12-11 15:19:00,1,34546.37,0.0,0.07,PAY016447
RCP016448,2024-04-26 13:56:00,4,105063.58,100.0,0.07,PAY016448
RCP016449,2022-07-19 19:57:00,1,16086.66,500.0,0.07,PAY016449
RCP016450,2022-01-09 20:43:00,2,8478.18,0.0,0.07,PAY016450
RCP016451,2022-08-06 18:34:00,5,29195.92,0.0,0.07,PAY016451
RCP016452,2022-09-28 10:11:00,2,2553.35,0.0,0.07,PAY016452
RCP016453,2025-03-21 15:48:00,2,78160.93,0.0,0.07,PAY016453
RCP016454,2024-03-01 20:52:00,5,93996.81,200.0,0.07,PAY016454
RCP016455,2022-10-09 17:41:00,4,27648.25,500.0,0.07,PAY016455
RCP016456,2025-06-08 21:49:00,3,77391.43,100.0,0.07,PAY016456
RCP016457,2023-10-29 10:04:00,3,44707.84,50.0,0.07,PAY016457
RCP016458,2025-01-09 20:59:00,3,73278.46,50.0,0.07,PAY016458
RCP016459,2025-08-12 21:19:00,2,59685.92,500.0,0.07,PAY016459
RCP016460,2024-08-02 09:23:00,1,23602.45,0.0,0.07,PAY016460
RCP016461,2024-11-08 11:23:00,5,61747.78,100.0,0.07,PAY016461
RCP016462,2025-06-29 20:16:00,3,19116.33,50.0,0.07,PAY016462
RCP016463,2022-06-12 11:53:00,3,35197.14,50.0,0.07,PAY016463
RCP016464,2024-09-02 12:03:00,2,20703.79,500.0,0.07,PAY016464
RCP016465,2025-12-30 10:03:00,1,31481.05,500.0,0.07,PAY016465
RCP016466,2022-09-01 17:13:00,2,18174.38,100.0,0.07,PAY016466
RCP016467,2024-09-08 17:21:00,4,102883.26,500.0,0.07,PAY016467
RCP016468,2023-08-29 19:12:00,2,111363.56,100.0,0.07,PAY016468
RCP016469,2023-08-28 14:15:00,4,12394.98,100.0,0.07,PAY016469
RCP016470,2024-07-06 11:54:00,1,9809.26,50.0,0.07,PAY016470
RCP016471,2023-04-29 16:40:00,2,59371.33,200.0,0.07,PAY016471
RCP016472,2023-03-19 21:56:00,4,56590.14,50.0,0.07,PAY016472
RCP016473,2024-08-04 14:22:00,5,22058.95,200.0,0.07,PAY016473
RCP016474,2025-06-12 19:07:00,3,87266.04,0.0,0.07,PAY016474
