Refund_ID,Refund_Date,Refund_Amount,Refund_Status,Approval_Date,Refund_Notes,Return_ID
RFD001922,2024-11-06,98243.43,Approved,2024-11-16,Refund processed per policy.,RET001345
RFD001923,2024-05-03,29272.79,Approved,2024-05-06,Refund processed per policy.,RET002330
RFD001924,2022-01-07,85493.71,Approved,2022-01-17,Refund processed per policy.,RET002207
RFD001925,2024-07-12,95198.57,Approved,2024-07-15,Refund processed per policy.,RET001968
RFD001926,2022-10-02,274.21,Approved,2022-10-11,Refund processed per policy.,RET001472
RFD001927,2023-04-04,2840.94,Approved,2023-04-05,Refund processed per policy.,RET000943
RFD001928,2025-08-18,87805.3,Approved,2025-08-25,Refund processed per policy.,RET001293
RFD001929,2024-01-19,23693.42,Approved,2024-01-21,Refund processed per policy.,RET002167
RFD001930,2023-11-16,67751.73,Rejected,2023-11-19,Refund processed per policy.,RET000835
RFD001931,2023-07-23,70969.07,Approved,2023-07-27,Refund processed per policy.,RET000417
RFD001932,2023-04-07,9954.51,Rejected,2023-04-14,Refund processed per policy.,RET001952
RFD001933,2024-06-13,17926.9,Approved,2024-06-23,Refund processed per policy.,RET001487
RFD001934,2024-11-18,40153.22,Approved,2024-11-21,Refund processed per policy.,RET001747
RFD001935,2022-12-07,58187.09,Approved,2022-12-17,Refund processed per policy.,RET000059
RFD001936,2024-09-02,103219.92,Approved,2024-09-12,Refund processed per policy.,RET001931
RFD001937,2023-11-13,32262.1,Rejected,2023-11-17,Refund processed per policy.,RET002044
RFD001938,2022-09-08,22074.99,Approved,2022-09-13,Refund processed per policy.,RET002057
RFD001939,2023-02-17,56824.14,Approved,2023-02-21,Refund processed per policy.,RET001189
RFD001940,2023-01-20,84617.52,Processed,2023-01-22,Refund processed per policy.,RET002273
RFD001941,2024-04-06,76426.33,Rejected,2024-04-10,Refund processed per policy.,RET002496
RFD001942,2024-09-08,62569.24,Approved,2024-09-13,Refund processed per policy.,RET000705
RFD001943,2022-07-24,92045.31,Approved,2022-07-31,Refund processed per policy.,RET000317
RFD001944,2025-03-26,69691.33,Approved,2025-04-04,Refund processed per policy.,RET001402
RFD001945,2025-08-05,81167.45,Pending,,Refund processed per policy.,RET000620
RFD001946,2025-02-07,41918.14,Approved,2025-02-09,Refund processed per policy.,RET002032
RFD001947,2024-02-10,107235.49,Approved,2024-02-16,Refund processed per policy.,RET001996
RFD001948,2024-05-19,94491.88,Approved,2024-05-23,Refund processed per policy.,RET000098
RFD001949,2024-03-14,15401.89,Approved,2024-03-20,Refund processed per policy.,RET001175
RFD001950,2024-02-13,75201.34,Approved,2024-02-17,Refund processed per policy.,RET000260
RFD001951,2023-06-22,28845.78,Approved,2023-06-29,Refund processed per policy.,RET000716
RFD001952,2022-06-21,107363.46,Approved,2022-06-28,Refund processed per policy.,RET000006
RFD001953,2022-12-06,34176.06,Pending,,Refund processed per policy.,RET001357
RFD001954,2022-03-09,100452.71,Approved,2022-03-16,Refund processed per policy.,RET002150
RFD001955,2025-04-28,106876.83,Pending,,Refund processed per policy.,RET000501
RFD001956,2023-05-25,803.77,Approved,2023-06-02,Refund processed per policy.,RET001924
RFD001957,2024-05-14,75220.36,Approved,2024-05-21,Refund processed per policy.,RET000937
RFD001958,2022-12-24,93148.69,Processed,2022-12-30,Refund processed per policy.,RET000574
RFD001959,2023-12-16,21909.86,Approved,2023-12-24,Refund processed per policy.,RET000225
RFD001960,2022-07-15,51164.83,Approved,2022-07-25,Refund processed per policy.,RET000979
RFD001961,2023-09-25,62988.74,Approved,2023-09-30,Refund processed per policy.,RET001276
RFD001962,2023-12-05,95632.67,Pending,,Refund processed per policy.,RET000625
RFD001963,2023-07-28,59768.6,Approved,2023-07-31,Refund processed per policy.,RET000820
RFD001964,2024-09-12,89163.83,Approved,2024-09-13,Refund processed per policy.,RET000387
RFD001965,2023-09-21,118942.53,Approved,2023-10-01,Refund processed per policy.,RET000251
RFD001966,2023-08-10,107612.3,Rejected,2023-08-12,Refund processed per policy.,RET000306
RFD001967,2025-07-21,6515.31,Approved,2025-07-31,Refund processed per policy.,RET000055
RFD001968,2023-11-14,12287.46,Approved,2023-11-18,Refund processed per policy.,RET000620
RFD001969,2024-12-10,59496.6,Approved,2024-12-17,Refund processed per policy.,RET001337
RFD001970,2025-11-09,42148.71,Processed,2025-11-11,Refund processed per policy.,RET002272
RFD001971,2025-05-03,52258.7,Approved,2025-05-04,Refund processed per policy.,RET001775
RFD001972,2023-09-14,44621.58,Rejected,2023-09-15,Refund processed per policy.,RET001666
RFD001973,2024-02-06,88881.86,Approved,2024-02-09,Refund processed per policy.,RET002396
RFD001974,2022-01-16,60109.13,Approved,2022-01-24,Refund processed per policy.,RET001378
RFD001975,2023-10-29,57127.67,Processed,2023-11-04,Refund processed per policy.,RET000986
RFD001976,2022-08-31,88928.28,Approved,2022-09-02,Refund processed per policy.,RET002242
RFD001977,2023-09-06,45862.09,Pending,,Refund processed per policy.,RET001339
RFD001978,2025-12-01,7826.34,Approved,2025-12-07,Refund processed per policy.,RET000678
RFD001979,2025-11-29,109759.09,Approved,2025-12-04,Refund processed per policy.,RET000278
RFD001980,2022-08-07,72700.66,Approved,2022-08-08,Refund processed per policy.,RET000935
RFD001981,2023-11-11,5521.14,Approved,2023-11-16,Refund processed per policy.,RET002059
RFD001982,2023-06-25,32217.36,Rejected,2023-07-04,Refund processed per policy.,RET001357
RFD001983,2022-03-21,113904.2,Approved,2022-03-23,Refund processed per policy.,RET002194
RFD001984,2022-01-18,94290.42,Approved,2022-01-26,Refund processed per policy.,RET000274
RFD001985,2024-05-09,30159.18,Pending,,Refund processed per policy.,RET001593
RFD001986,2025-11-27,20212.05,Approved,2025-11-29,Refund processed per policy.,RET000497
RFD001987,2022-08-10,35055.16,Approved,2022-08-14,Refund processed per policy.,RET001982
RFD001988,2025-04-27,113771.76,Processed,2025-04-29,Refund processed per policy.,RET000675
RFD001989,2024-06-03,84294.96,Approved,2024-06-06,Refund processed per policy.,RET000370
RFD001990,2024-12-22,62151.05,Rejected,2024-12-26,Refund processed per policy.,RET001088
RFD001991,2025-07-01,22007.8,Approved,2025-07-06,Refund processed per policy.,RET000649
RFD001992,2023-07-25,108817.61,Approved,2023-07-30,Refund processed per policy.,RET001174
RFD001993,2023-11-01,29637.99,Pending,,Refund processed per policy.,RET001815
RFD001994,2022-11-22,90702.44,Approved,2022-11-26,Refund processed per policy.,RET002338
RFD001995,2025-07-14,34658.27,Approved,2025-07-18,Refund processed per policy.,RET002320
RFD001996,2023-11-30,18971.58,Approved,2023-12-09,Refund processed per policy.,RET002258
RFD001997,2024-11-21,47179.25,Approved,2024-11-22,Refund processed per policy.,RET002181
RFD001998,2024-07-26,88825.35,Processed,2024-08-01,Refund processed per policy.,RET002369
RFD001999,2022-03-02,48255.11,Approved,2022-03-09,Refund processed per policy.,RET000831
RFD002000,2023-04-28,105946.22,Rejected,2023-05-01,Refund processed per policy.,RET000166
