Product_line_number,Amount,Price,Total_Price,Date,Order_ID
PLN016515,4,29568.54,118274.16,2023-12-14,ORD012868
PLN023569,1,37842.8,37842.8,2022-03-29,ORD012868
PLN028114,4,12316.94,49267.76,2025-07-19,ORD012869
PLN033560,2,5000.46,10000.92,2025-06-19,ORD012869
PLN016831,3,66112.34,198337.02,2023-02-26,ORD012871
PLN015180,2,72088.12,144176.24,2024-11-19,ORD012872
PLN015996,2,48674.96,97349.92,2025-04-25,ORD012872
PLN027595,1,14485.05,14485.05,2024-11-23,ORD012872
PLN017220,3,77124.47,231373.41,2024-12-27,ORD012873
PLN036050,3,22140.48,66421.44,2025-11-22,ORD012873
PLN024138,1,573.78,573.78,2025-01-02,ORD012874
PLN000753,1,8536.97,8536.97,2024-10-06,ORD012877
PLN004662,2,67674.35,135348.7,2023-05-01,ORD012877
PLN010384,1,789.68,789.68,2024-12-12,ORD012877
PLN048389,1,15559.73,15559.73,2022-09-08,ORD012877
PLN048572,1,41629.97,41629.97,2025-01-31,ORD012877
PLN032731,2,38411.77,76823.54,2025-10-14,ORD012878
PLN043423,4,63325.08,253300.32,2022-03-25,ORD012880
PLN048216,2,60925.64,121851.28,2025-10-25,ORD012880
PLN003564,4,31489.94,125959.76,2024-04-22,ORD012881
PLN024838,2,73622.66,147245.32,2024-12-09,ORD012881
PLN040237,2,13071.33,26142.66,2023-04-27,ORD012881
PLN038278,1,72421.89,72421.89,2023-03-27,ORD012882
PLN039844,1,53617.17,53617.17,2022-07-14,ORD012882
PLN042291,4,68913.72,275654.88,2025-01-23,ORD012883
PLN024919,2,20908.96,41817.92,2023-10-21,ORD012884
PLN034006,4,29210.75,116843.0,2024-05-21,ORD012884
PLN040033,4,63863.92,255455.68,2024-12-02,ORD012884
PLN003623,3,41791.64,125374.92,2025-10-15,ORD012885
PLN004050,4,66952.18,267808.72,2024-09-20,ORD012886
PLN013981,3,43848.8,131546.4,2022-05-08,ORD012886
PLN015114,4,65090.45,260361.8,2025-01-15,ORD012886
PLN024105,2,24615.38,49230.76,2025-05-27,ORD012886
PLN036928,4,43578.87,174315.48,2022-12-07,ORD012886
PLN001968,3,47100.95,141302.85,2025-05-16,ORD012887
PLN020447,3,48311.52,144934.56,2023-11-04,ORD012887
PLN038916,3,27367.32,82101.96,2022-12-29,ORD012887
PLN040476,2,71831.91,143663.82,2022-01-19,ORD012887
PLN022113,4,29373.98,117495.92,2025-01-27,ORD012888
PLN040537,4,77297.77,309191.08,2024-09-17,ORD012888
PLN014561,1,15817.39,15817.39,2025-07-06,ORD012889
PLN018843,2,68265.61,136531.22,2023-03-18,ORD012889
PLN023238,4,64742.11,258968.44,2024-09-25,ORD012889
PLN019269,3,49212.81,147638.43,2024-08-30,ORD012890
PLN025792,2,19241.19,38482.38,2024-10-14,ORD012891
PLN034842,1,34823.95,34823.95,2024-10-13,ORD012891
PLN005908,2,24232.61,48465.22,2023-04-28,ORD012892
PLN011617,1,63281.97,63281.97,2024-09-07,ORD012893
PLN029758,3,54377.95,163133.85,2024-12-30,ORD012893
PLN041191,1,75742.46,75742.46,2022-01-01,ORD012893
PLN039590,3,5396.74,16190.22,2022-10-03,ORD012894
PLN042417,2,22306.44,44612.88,2022-04-13,ORD012894
PLN008176,1,69044.74,69044.74,2023-02-20,ORD012895
PLN014107,1,7533.87,7533.87,2022-02-18,ORD012895
PLN023948,3,60244.21,180732.63,2023-09-14,ORD012895
PLN032268,2,52472.06,104944.12,2023-05-28,ORD012896
PLN000464,1,59904.75,59904.75,2025-04-03,ORD012897
PLN036222,2,36128.89,72257.78,2024-03-12,ORD012897
PLN013845,2,24963.76,49927.52,2025-10-25,ORD012898
PLN017026,4,17777.99,71111.96,2023-08-05,ORD012898
PLN039073,2,63499.25,126998.5,2023-11-09,ORD012898
PLN043738,3,23513.11,70539.33,2022-03-08,ORD012899
PLN047273,1,8278.12,8278.12,2023-08-25,ORD012899
PLN022519,2,35325.17,70650.34,2025-06-17,ORD012900
PLN039833,2,8248.77,16497.54,2024-05-15,ORD012900
PLN014081,4,51304.62,205218.48,2024-05-20,ORD012901
PLN003302,2,3617.91,7235.82,2025-11-13,ORD012902
PLN019622,1,9397.4,9397.4,2022-09-27,ORD012902
PLN009912,3,24446.53,73339.59,2023-12-16,ORD012903
PLN014384,4,57776.77,231107.08,2023-10-27,ORD012903
PLN037963,2,42837.09,85674.18,2022-07-01,ORD012903
PLN048895,1,33086.18,33086.18,2022-05-16,ORD012903
PLN032227,2,16601.54,33203.08,2025-06-23,ORD012904
PLN033734,1,66249.4,66249.4,2023-08-27,ORD012904
PLN049281,4,70356.82,281427.28,2023-06-04,ORD012904
PLN003554,4,31242.34,124969.36,2025-12-29,ORD012906
PLN021047,3,1947.94,5843.82,2022-03-20,ORD012906
PLN023814,1,16707.01,16707.01,2024-04-10,ORD012906
PLN030280,4,64102.52,256410.08,2025-07-18,ORD012907
PLN040449,4,24863.87,99455.48,2022-12-27,ORD012908
PLN015317,4,5653.37,22613.48,2022-11-18,ORD012909
PLN024718,2,16088.91,32177.82,2023-08-28,ORD012909
PLN026519,4,69406.55,277626.2,2024-06-24,ORD012909
PLN033640,4,16828.08,67312.32,2022-08-12,ORD012909
PLN037941,2,17774.62,35549.24,2024-07-04,ORD012909
PLN046085,4,22167.06,88668.24,2025-09-14,ORD012909
PLN004043,1,6129.6,6129.6,2022-03-02,ORD012910
PLN029440,4,16596.83,66387.32,2025-09-09,ORD012910
PLN038673,1,3638.37,3638.37,2025-02-08,ORD012910
PLN039093,4,74022.64,296090.56,2025-05-02,ORD012910
PLN048505,2,19612.92,39225.84,2022-11-23,ORD012910
PLN016303,2,58837.51,117675.02,2023-04-02,ORD012911
PLN039703,3,22227.11,66681.33,2024-09-09,ORD012911
PLN044728,3,16158.32,48474.96,2022-10-31,ORD012911
PLN044819,3,207.19,621.57,2022-03-05,ORD012911
PLN046251,1,46095.3,46095.3,2024-04-11,ORD012911
PLN014475,2,26410.02,52820.04,2022-09-14,ORD012912
PLN049904,4,34483.98,137935.92,2022-04-27,ORD012912
PLN033079,4,22940.2,91760.8,2022-12-13,ORD012913
PLN004715,3,75108.49,225325.47,2025-10-10,ORD012914
PLN020269,3,48503.11,145509.33,2024-08-28,ORD012915
PLN025050,3,27673.48,83020.44,2023-12-02,ORD012915
PLN042193,4,14774.54,59098.16,2023-08-28,ORD012915
PLN043705,4,25626.43,102505.72,2025-10-20,ORD012915
PLN001233,4,54208.88,216835.52,2024-10-28,ORD012916
PLN028338,1,6414.12,6414.12,2024-01-19,ORD012916
PLN040355,2,31243.44,62486.88,2024-12-04,ORD012916
PLN010624,2,51463.9,102927.8,2025-04-21,ORD012917
PLN017267,3,64743.65,194230.95,2024-06-30,ORD012917
PLN030768,2,63852.88,127705.76,2022-12-03,ORD012917
PLN024401,4,27852.74,111410.96,2024-02-05,ORD012918
PLN004328,2,48879.56,97759.12,2024-09-26,ORD012919
PLN035502,1,16575.26,16575.26,2025-05-12,ORD012919
PLN000935,4,52269.41,209077.64,2022-07-27,ORD012921
PLN023833,1,75068.13,75068.13,2024-04-14,ORD012921
PLN039074,2,71865.93,143731.86,2023-05-08,ORD012921
PLN023324,3,70801.18,212403.54,2022-02-26,ORD012922
PLN048399,2,24801.63,49603.26,2023-06-13,ORD012922
PLN043411,3,79711.49,239134.47,2023-01-11,ORD012923
PLN045854,3,15540.59,46621.77,2023-01-26,ORD012924
PLN038242,4,50607.13,202428.52,2025-06-02,ORD012925
PLN000726,4,20201.38,80805.52,2023-11-23,ORD012926
PLN003311,1,41868.68,41868.68,2023-12-20,ORD012926
PLN025444,1,13659.51,13659.51,2024-07-23,ORD012926
PLN034859,4,39955.51,159822.04,2024-10-11,ORD012927
PLN009845,1,59219.21,59219.21,2025-11-23,ORD012928
PLN028614,3,34714.64,104143.92,2022-09-28,ORD012929
PLN000511,3,16807.49,50422.47,2025-09-11,ORD012930
PLN004375,2,70715.68,141431.36,2022-09-12,ORD012930
PLN031979,1,1216.28,1216.28,2024-09-17,ORD012931
PLN039008,1,78739.84,78739.84,2023-07-17,ORD012931
PLN015621,2,27308.19,54616.38,2023-02-05,ORD012932
PLN031470,1,23246.07,23246.07,2025-12-31,ORD012932
PLN025804,3,79444.5,238333.5,2025-11-05,ORD012933
PLN029246,2,66750.03,133500.06,2025-12-30,ORD012933
PLN030578,1,7233.63,7233.63,2022-01-01,ORD012933
PLN046996,4,20785.71,83142.84,2023-05-13,ORD012934
PLN009305,1,30683.27,30683.27,2024-01-07,ORD012935
PLN022530,3,33131.47,99394.41,2023-10-03,ORD012935
PLN032781,4,59016.79,236067.16,2025-02-28,ORD012935
PLN000089,2,77629.18,155258.36,2022-09-22,ORD012936
PLN005149,1,63249.72,63249.72,2023-08-19,ORD012936
PLN022099,1,49198.1,49198.1,2022-09-24,ORD012936
PLN035399,3,27399.91,82199.73,2025-12-10,ORD012936
PLN005787,2,27326.15,54652.3,2022-11-12,ORD012937
PLN010988,1,63058.88,63058.88,2023-06-24,ORD012937
PLN046247,3,35412.89,106238.67,2024-01-17,ORD012937
PLN009145,3,31270.07,93810.21,2025-06-06,ORD012938
PLN028065,3,6111.96,18335.88,2022-08-17,ORD012939
PLN020019,3,51539.35,154618.05,2025-03-25,ORD012940
PLN048468,1,8154.53,8154.53,2024-01-21,ORD012940
PLN027549,4,25766.83,103067.32,2022-09-14,ORD012942
PLN008168,1,46162.4,46162.4,2022-09-07,ORD012943
PLN014606,3,17937.63,53812.89,2024-04-10,ORD012943
PLN029418,3,10491.22,31473.66,2025-08-22,ORD012944
PLN003443,1,58767.49,58767.49,2024-07-12,ORD012945
PLN027273,4,15557.29,62229.16,2022-08-28,ORD012945
PLN030766,2,5145.9,10291.8,2022-06-30,ORD012945
PLN040696,2,57319.61,114639.22,2023-06-22,ORD012945
PLN002411,4,56669.5,226678.0,2024-06-17,ORD012946
PLN001239,4,11872.59,47490.36,2025-08-06,ORD012947
PLN021409,1,71288.22,71288.22,2022-08-29,ORD012948
PLN005577,3,60453.94,181361.82,2025-10-02,ORD012949
PLN025817,1,13578.77,13578.77,2024-03-06,ORD012951
PLN029516,2,32064.63,64129.26,2022-01-31,ORD012951
PLN008461,1,36347.28,36347.28,2022-08-12,ORD012952
PLN039033,4,4413.38,17653.52,2025-08-27,ORD012952
PLN001685,2,3473.22,6946.44,2025-11-04,ORD012953
PLN016275,2,69259.66,138519.32,2025-12-17,ORD012953
PLN037461,1,42230.19,42230.19,2025-01-22,ORD012953
PLN041182,1,24142.13,24142.13,2022-06-15,ORD012953
PLN048200,1,63195.41,63195.41,2022-02-18,ORD012954
PLN049682,4,43862.41,175449.64,2024-11-02,ORD012954
PLN047046,4,43449.4,173797.6,2025-08-20,ORD012956
PLN003504,1,2047.26,2047.26,2024-12-23,ORD012958
PLN044314,1,62590.48,62590.48,2024-10-04,ORD012959
PLN000660,2,42919.41,85838.82,2024-08-17,ORD012960
PLN021125,1,61145.64,61145.64,2022-04-06,ORD012960
PLN047521,4,31474.08,125896.32,2025-07-14,ORD012960
PLN030595,1,43619.89,43619.89,2022-05-18,ORD012961
PLN049334,3,57839.47,173518.41,2025-12-03,ORD012961
PLN022806,1,57136.86,57136.86,2025-01-19,ORD012962
PLN002202,4,41170.07,164680.28,2022-03-12,ORD012963
PLN003205,1,13768.74,13768.74,2022-02-15,ORD012963
PLN026022,4,52040.49,208161.96,2025-10-03,ORD012963
PLN039083,3,63436.96,190310.88,2024-03-23,ORD012963
PLN049483,4,25674.39,102697.56,2023-02-16,ORD012963
PLN006410,3,60893.06,182679.18,2024-12-06,ORD012964
PLN010167,3,2078.85,6236.55,2023-01-25,ORD012964
PLN022900,1,18573.17,18573.17,2025-07-18,ORD012964
PLN003862,3,37150.52,111451.56,2025-03-20,ORD012965
PLN035074,4,55567.05,222268.2,2022-11-30,ORD012965
PLN045585,1,74315.15,74315.15,2023-12-22,ORD012966
PLN049316,2,71525.2,143050.4,2022-03-26,ORD012966
PLN032693,4,31572.15,126288.6,2024-04-10,ORD012967
PLN017926,2,2563.29,5126.58,2023-11-12,ORD012968
PLN023784,4,64061.49,256245.96,2022-12-26,ORD012968
PLN023851,2,70691.53,141383.06,2022-04-02,ORD012968
PLN002322,3,1718.64,5155.92,2022-09-19,ORD012969
PLN012744,1,17318.81,17318.81,2023-01-26,ORD012969
PLN025683,4,28962.2,115848.8,2022-06-19,ORD012970
PLN028660,4,77081.09,308324.36,2022-05-27,ORD012970
PLN008791,2,55773.64,111547.28,2024-02-16,ORD012972
PLN011435,4,69227.65,276910.6,2023-09-25,ORD012972
PLN004846,2,27677.6,55355.2,2022-03-13,ORD012973
PLN044230,4,65385.36,261541.44,2024-12-17,ORD012974
PLN025258,2,11967.47,23934.94,2023-03-30,ORD012975
PLN028717,3,52119.64,156358.92,2024-08-24,ORD012975
PLN035588,3,47580.73,142742.19,2023-12-05,ORD012975
PLN037869,4,43231.99,172927.96,2023-05-09,ORD012975
PLN038647,3,49686.19,149058.57,2025-11-27,ORD012975
PLN011215,2,63088.75,126177.5,2023-11-29,ORD012976
PLN003925,2,34382.44,68764.88,2025-03-14,ORD012977
PLN036984,2,16542.55,33085.1,2024-12-13,ORD012978
PLN003241,2,72932.05,145864.1,2022-11-20,ORD012979
PLN031122,3,30997.92,92993.76,2022-05-19,ORD012979
PLN040975,2,22572.14,45144.28,2025-03-21,ORD012979
PLN003855,4,40862.39,163449.56,2023-03-20,ORD012980
PLN018549,2,51374.33,102748.66,2024-04-09,ORD012980
PLN016903,1,41939.14,41939.14,2022-11-27,ORD012984
PLN030655,3,8078.25,24234.75,2023-12-31,ORD012984
PLN000573,3,22323.65,66970.95,2023-01-19,ORD012986
PLN048490,2,52296.56,104593.12,2023-07-14,ORD012986
PLN049175,2,36113.22,72226.44,2025-08-20,ORD012986
PLN026924,4,6730.09,26920.36,2024-03-01,ORD012987
PLN014659,1,40730.39,40730.39,2024-03-11,ORD012988
PLN048732,3,31891.85,95675.55,2024-09-22,ORD012988
PLN048780,4,45153.48,180613.92,2024-12-01,ORD012988
PLN009262,1,45003.0,45003.0,2024-12-12,ORD012989
PLN021144,3,5906.82,17720.46,2025-12-27,ORD012989
PLN028780,2,28315.33,56630.66,2024-12-25,ORD012989
PLN031669,1,11708.06,11708.06,2024-03-16,ORD012989
PLN041745,4,60895.26,243581.04,2022-07-29,ORD012989
PLN023941,2,71035.27,142070.54,2022-06-01,ORD012990
PLN041734,3,53104.34,159313.02,2024-04-22,ORD012990
PLN045986,2,15803.29,31606.58,2025-12-01,ORD012990
PLN036429,2,34486.2,68972.4,2023-04-15,ORD012991
PLN017435,1,34176.09,34176.09,2024-04-27,ORD012992
PLN009630,4,23692.16,94768.64,2024-06-25,ORD012993
PLN021208,4,39586.74,158346.96,2023-06-15,ORD012993
PLN021653,2,79767.86,159535.72,2024-09-17,ORD012993
PLN045275,1,8486.87,8486.87,2022-01-15,ORD012993
PLN014237,4,6316.42,25265.68,2022-12-20,ORD012994
PLN020830,3,69386.77,208160.31,2025-04-03,ORD012994
PLN022085,3,35580.57,106741.71,2024-08-30,ORD012994
PLN010569,4,74331.46,297325.84,2022-10-31,ORD012995
PLN014662,3,13177.94,39533.82,2022-05-19,ORD012995
PLN024675,4,77909.66,311638.64,2022-03-16,ORD012995
PLN041007,2,59772.85,119545.7,2024-09-14,ORD012995
PLN035886,1,17629.8,17629.8,2022-02-25,ORD012996
PLN007950,1,43509.99,43509.99,2024-01-27,ORD012997
PLN015738,4,797.84,3191.36,2023-07-17,ORD012997
PLN030528,4,20671.52,82686.08,2024-10-12,ORD012997
PLN011824,3,74226.27,222678.81,2022-05-18,ORD012999
PLN015315,4,45173.29,180693.16,2025-11-29,ORD012999
PLN003597,4,72847.5,291390.0,2023-09-18,ORD013000
PLN029426,1,39337.45,39337.45,2025-09-25,ORD013000
PLN036064,4,30541.76,122167.04,2024-02-14,ORD013000
PLN038034,2,62594.12,125188.24,2024-01-21,ORD013001
PLN042421,3,20878.7,62636.1,2024-05-01,ORD013001
PLN048847,2,74916.73,149833.46,2023-06-06,ORD013001
PLN005617,3,73625.62,220876.86,2024-06-20,ORD013002
PLN016418,2,38587.64,77175.28,2022-05-27,ORD013002
PLN010406,4,423.1,1692.4,2024-02-29,ORD013003
PLN036205,1,18833.1,18833.1,2024-02-24,ORD013003
PLN038724,3,53846.9,161540.7,2025-04-26,ORD013003
PLN044129,1,78741.48,78741.48,2025-09-12,ORD013003
PLN049795,4,70250.56,281002.24,2024-03-11,ORD013003
PLN003560,2,43524.48,87048.96,2022-12-27,ORD013004
PLN008459,3,66690.81,200072.43,2024-09-20,ORD013004
PLN016394,3,61504.42,184513.26,2022-04-12,ORD013004
PLN032145,4,51060.97,204243.88,2022-06-17,ORD013004
PLN003435,2,39270.88,78541.76,2025-02-14,ORD013005
PLN014893,2,16763.25,33526.5,2023-06-11,ORD013005
PLN035941,2,9369.04,18738.08,2024-11-18,ORD013005
PLN031880,1,78834.87,78834.87,2023-09-01,ORD013006
PLN002631,2,41157.65,82315.3,2025-08-10,ORD013007
PLN040199,4,31717.51,126870.04,2024-07-17,ORD013007
PLN040680,3,5971.24,17913.72,2024-02-13,ORD013007
PLN005894,1,12239.87,12239.87,2024-09-26,ORD013008
PLN009534,1,610.38,610.38,2023-12-20,ORD013008
PLN001368,4,79774.53,319098.12,2024-10-07,ORD013009
PLN016179,3,4424.52,13273.56,2022-12-24,ORD013009
PLN021940,3,45887.17,137661.51,2024-09-29,ORD013009
PLN034209,3,12732.11,38196.33,2024-11-27,ORD013009
PLN017548,1,61474.57,61474.57,2024-08-25,ORD013010
PLN025740,1,62882.57,62882.57,2024-02-04,ORD013010
PLN007605,3,3576.32,10728.96,2023-03-20,ORD013012
PLN010835,2,43599.58,87199.16,2025-08-25,ORD013012
PLN037272,1,57155.25,57155.25,2023-11-29,ORD013012
PLN035977,3,14449.96,43349.88,2023-08-16,ORD013013
PLN042238,1,44053.71,44053.71,2022-03-17,ORD013013
PLN005477,3,1455.56,4366.68,2022-11-25,ORD013014
PLN039465,1,12194.13,12194.13,2023-08-13,ORD013014
PLN005088,4,41314.35,165257.4,2025-01-31,ORD013016
PLN025201,2,77890.87,155781.74,2022-02-17,ORD013016
PLN006923,2,65483.92,130967.84,2024-08-31,ORD013017
PLN011152,2,64218.64,128437.28,2023-01-31,ORD013017
PLN028761,3,55927.92,167783.76,2025-02-26,ORD013017
PLN040269,1,7318.41,7318.41,2024-11-04,ORD013017
PLN039382,3,7709.29,23127.87,2023-09-24,ORD013020
PLN004956,1,63115.32,63115.32,2022-05-11,ORD013021
PLN031693,4,2508.45,10033.8,2023-03-26,ORD013021
PLN046868,2,40386.64,80773.28,2025-09-15,ORD013022
PLN020573,1,2805.33,2805.33,2025-02-21,ORD013024
PLN027653,2,11398.75,22797.5,2025-08-01,ORD013025
PLN006740,4,59739.53,238958.12,2023-06-16,ORD013026
PLN014260,4,59976.02,239904.08,2022-09-02,ORD013026
PLN038358,1,66213.65,66213.65,2023-06-16,ORD013026
PLN013608,4,55389.74,221558.96,2025-04-19,ORD013028
PLN032478,3,58564.3,175692.9,2023-01-26,ORD013028
PLN007859,1,30885.96,30885.96,2022-04-24,ORD013029
PLN003488,3,63418.17,190254.51,2025-04-01,ORD013030
PLN004675,4,64602.04,258408.16,2022-06-14,ORD013030
PLN028326,3,53339.69,160019.07,2024-06-28,ORD013030
PLN042330,4,15726.67,62906.68,2025-09-09,ORD013030
PLN044167,2,71640.66,143281.32,2024-12-06,ORD013030
PLN004590,2,15193.92,30387.84,2023-03-31,ORD013032
PLN049401,3,72177.53,216532.59,2022-11-19,ORD013032
PLN032317,1,58907.15,58907.15,2022-08-01,ORD013033
PLN009538,2,39884.06,79768.12,2022-08-24,ORD013034
PLN042184,1,14079.77,14079.77,2025-01-13,ORD013036
PLN031841,1,34887.34,34887.34,2022-07-30,ORD013037
PLN044652,1,51933.05,51933.05,2024-10-31,ORD013037
PLN045946,3,29375.81,88127.43,2023-09-05,ORD013037
PLN020587,4,39148.32,156593.28,2025-03-19,ORD013038
PLN022532,4,34190.64,136762.56,2022-07-29,ORD013038
PLN024362,2,57701.96,115403.92,2022-01-14,ORD013038
PLN031441,3,10344.28,31032.84,2024-12-15,ORD013039
PLN033780,1,35053.51,35053.51,2022-05-05,ORD013039
PLN039484,2,66282.61,132565.22,2025-10-02,ORD013039
PLN045291,1,6868.1,6868.1,2024-04-16,ORD013039
PLN030425,4,25942.91,103771.64,2025-04-05,ORD013040
PLN004484,3,46463.15,139389.45,2024-11-01,ORD013041
PLN047112,4,52878.96,211515.84,2025-01-30,ORD013043
PLN011759,1,46972.11,46972.11,2022-10-08,ORD013044
PLN016387,1,32843.53,32843.53,2023-08-05,ORD013044
PLN023351,2,54299.57,108599.14,2024-10-26,ORD013044
PLN025118,3,61647.09,184941.27,2025-03-07,ORD013044
PLN029825,1,30657.98,30657.98,2024-10-22,ORD013044
PLN016501,2,67819.6,135639.2,2023-11-13,ORD013046
PLN017206,4,16749.76,66999.04,2023-11-29,ORD013047
PLN032642,3,63059.91,189179.73,2024-05-22,ORD013047
PLN042633,4,61873.75,247495.0,2025-05-30,ORD013047
PLN013879,1,38994.67,38994.67,2023-01-14,ORD013048
PLN017305,1,15969.46,15969.46,2023-01-19,ORD013048
PLN020299,1,47097.56,47097.56,2022-05-24,ORD013048
PLN027207,4,77147.86,308591.44,2022-12-25,ORD013048
PLN008145,3,32966.65,98899.95,2022-07-20,ORD013049
PLN024431,2,74276.79,148553.58,2023-06-18,ORD013049
PLN040514,3,30788.31,92364.93,2022-09-05,ORD013049
PLN048813,2,9756.11,19512.22,2024-01-06,ORD013049
PLN009710,2,58161.8,116323.6,2024-08-03,ORD013050
PLN010004,3,56329.28,168987.84,2023-01-31,ORD013050
PLN014930,4,20845.07,83380.28,2025-07-25,ORD013050
PLN021275,2,45942.73,91885.46,2023-12-30,ORD013050
PLN009743,2,56746.68,113493.36,2024-05-30,ORD013051
PLN035754,3,41832.79,125498.37,2025-08-15,ORD013051
PLN042496,2,26491.64,52983.28,2024-05-01,ORD013052
PLN001943,2,61827.41,123654.82,2024-09-25,ORD013054
PLN022386,3,21145.79,63437.37,2024-08-12,ORD013054
PLN022297,4,51119.85,204479.4,2023-12-02,ORD013055
PLN036571,1,77603.34,77603.34,2023-01-09,ORD013055
PLN009218,3,71551.59,214654.77,2024-05-16,ORD013056
PLN036847,3,26727.15,80181.45,2023-07-17,ORD013056
PLN028277,4,55891.19,223564.76,2023-07-03,ORD013058
PLN043229,4,24336.88,97347.52,2024-04-08,ORD013058
PLN037050,4,42320.23,169280.92,2023-11-13,ORD013059
PLN002226,4,19623.0,78492.0,2022-08-18,ORD013060
PLN033595,3,44343.95,133031.85,2025-01-13,ORD013060
PLN006675,2,77216.62,154433.24,2023-02-26,ORD013061
PLN021819,4,70366.63,281466.52,2024-08-15,ORD013061
PLN009835,4,20547.45,82189.8,2025-07-12,ORD013062
PLN026722,2,70511.85,141023.7,2022-05-14,ORD013062
PLN029405,4,74817.79,299271.16,2025-01-29,ORD013062
PLN014927,3,12302.49,36907.47,2023-06-29,ORD013063
PLN020519,1,20583.64,20583.64,2024-07-22,ORD013063
PLN021282,4,36206.06,144824.24,2025-12-22,ORD013064
PLN026072,2,33046.81,66093.62,2025-01-17,ORD013066
PLN034914,1,50562.67,50562.67,2024-04-15,ORD013066
PLN043451,3,24389.59,73168.77,2024-07-28,ORD013066
PLN021126,3,12991.28,38973.84,2025-09-14,ORD013067
PLN038004,2,22361.29,44722.58,2024-10-12,ORD013067
PLN038233,3,79566.7,238700.1,2025-06-11,ORD013067
PLN047483,3,73959.01,221877.03,2022-08-29,ORD013067
PLN031631,4,49212.54,196850.16,2024-01-25,ORD013068
PLN020308,2,38222.1,76444.2,2025-06-28,ORD013069
PLN024232,3,42127.76,126383.28,2024-05-29,ORD013070
PLN011155,2,56105.66,112211.32,2025-03-25,ORD013071
PLN030920,2,5474.05,10948.1,2022-07-22,ORD013071
PLN032256,1,29282.82,29282.82,2025-08-15,ORD013071
PLN004106,3,6121.34,18364.02,2023-01-05,ORD013072
PLN017283,1,1791.57,1791.57,2023-08-04,ORD013072
PLN027432,4,56498.9,225995.6,2023-03-29,ORD013072
PLN030962,3,75488.92,226466.76,2025-11-05,ORD013072
PLN046737,4,78789.88,315159.52,2023-03-09,ORD013073
PLN013982,4,21404.31,85617.24,2024-06-16,ORD013074
PLN028712,1,54611.29,54611.29,2022-05-19,ORD013075
PLN034293,1,942.6,942.6,2025-12-22,ORD013075
PLN042090,1,62010.77,62010.77,2023-05-28,ORD013075
PLN002232,1,32755.67,32755.67,2025-12-05,ORD013076
PLN013909,3,73654.32,220962.96,2022-11-07,ORD013076
PLN042804,3,15497.5,46492.5,2022-09-13,ORD013076
PLN005808,3,57861.62,173584.86,2024-06-09,ORD013077
PLN028344,2,22253.71,44507.42,2025-10-09,ORD013077
PLN034945,3,36388.35,109165.05,2023-07-19,ORD013077
PLN002764,3,69565.16,208695.48,2022-01-22,ORD013080
PLN035534,4,28020.99,112083.96,2023-08-29,ORD013080
PLN000170,2,70887.4,141774.8,2025-11-14,ORD013081
PLN015213,2,46441.34,92882.68,2024-05-20,ORD013081
PLN022518,2,49229.0,98458.0,2023-06-10,ORD013081
PLN015865,2,23194.32,46388.64,2025-12-23,ORD013082
PLN016642,4,10719.6,42878.4,2022-01-20,ORD013082
PLN021886,3,62049.0,186147.0,2025-06-21,ORD013082
PLN039513,4,16586.91,66347.64,2025-07-21,ORD013082
PLN012853,1,21922.38,21922.38,2023-02-15,ORD013083
