Booking_ID,Booking_Date,Booking_Status,TimeSlot,Service_Address,Order_ID
BKG005150,2023-05-06,Booked,16:00-17:00,"42 Silom Complex, Bangkok",ORD018158
BKG005151,2022-06-27,No Show,14:00-15:00,IconSiam Service Hub,ORD007618
BKG005152,2025-12-19,Completed,15:00-16:00,"42 Silom Complex, Bangkok",ORD002374
BKG005153,2022-12-16,Booked,11:00-12:00,MBK Center Floor 4,ORD002479
BKG005154,2023-10-11,Booked,13:00-14:00,IconSiam Service Hub,ORD005038
BKG005155,2024-10-02,Completed,11:00-12:00,IconSiam Service Hub,ORD015268
BKG005156,2022-10-19,Completed,16:00-17:00,Siam Paragon Repair Center,ORD002847
BKG005157,2024-10-11,Completed,13:00-14:00,IconSiam Service Hub,ORD019052
BKG005158,2025-05-09,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD013259
BKG005159,2022-05-27,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD013525
BKG005160,2024-10-12,Booked,10:00-11:00,Central World Service Center,ORD022314
BKG005161,2023-09-05,In Progress,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD005528
BKG005162,2024-09-14,Booked,11:00-12:00,"42 Silom Complex, Bangkok",ORD014676
BKG005163,2024-02-18,Completed,10:00-11:00,Siam Paragon Repair Center,ORD018435
BKG005164,2025-02-07,Completed,10:00-11:00,IconSiam Service Hub,ORD007911
BKG005165,2023-02-20,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD020156
BKG005166,2023-07-04,Booked,11:00-12:00,Central World Service Center,ORD006039
BKG005167,2025-02-18,In Progress,10:00-11:00,Central World Service Center,ORD013424
BKG005168,2022-08-16,Booked,15:00-16:00,Siam Paragon Repair Center,ORD006205
BKG005169,2023-09-24,Completed,16:00-17:00,IconSiam Service Hub,ORD004370
BKG005170,2024-06-30,Completed,14:00-15:00,Central World Service Center,ORD001446
BKG005171,2024-11-09,In Progress,10:00-11:00,Siam Paragon Repair Center,ORD016549
BKG005172,2025-05-21,In Progress,14:00-15:00,Siam Paragon Repair Center,ORD006959
BKG005173,2025-06-09,Booked,15:00-16:00,Central World Service Center,ORD013159
BKG005174,2024-05-25,Cancelled,13:00-14:00,"42 Silom Complex, Bangkok",ORD006715
BKG005175,2023-09-13,Completed,11:00-12:00,MBK Center Floor 4,ORD022735
BKG005176,2022-02-14,Completed,14:00-15:00,MBK Center Floor 4,ORD024377
BKG005177,2025-08-17,Booked,15:00-16:00,Siam Paragon Repair Center,ORD003845
BKG005178,2023-06-23,In Progress,11:00-12:00,Siam Paragon Repair Center,ORD009905
BKG005179,2025-07-09,Booked,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD000068
BKG005180,2022-08-21,Booked,13:00-14:00,IconSiam Service Hub,ORD016608
BKG005181,2022-06-30,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD014046
BKG005182,2025-10-05,Completed,09:00-10:00,Siam Paragon Repair Center,ORD012831
BKG005183,2024-04-04,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD005644
BKG005184,2022-12-25,In Progress,10:00-11:00,Central World Service Center,ORD015770
BKG005185,2025-04-26,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD013971
BKG005186,2024-03-05,Completed,09:00-10:00,"15 Sukhumvit Soi 21, Bangkok",ORD019568
BKG005187,2023-07-12,No Show,10:00-11:00,"42 Silom Complex, Bangkok",ORD011821
BKG005188,2022-08-18,Booked,10:00-11:00,MBK Center Floor 4,ORD004325
BKG005189,2025-05-05,In Progress,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD018543
BKG005190,2022-05-10,Booked,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD024330
BKG005191,2025-11-22,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD005851
BKG005192,2025-02-27,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD014455
BKG005193,2022-02-27,Completed,10:00-11:00,MBK Center Floor 4,ORD009600
BKG005194,2022-11-27,Completed,09:00-10:00,Central World Service Center,ORD012761
BKG005195,2024-05-12,Booked,10:00-11:00,Siam Paragon Repair Center,ORD013998
BKG005196,2024-03-30,Cancelled,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD024186
BKG005197,2023-10-21,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD024407
BKG005198,2022-03-05,Completed,11:00-12:00,IconSiam Service Hub,ORD000203
BKG005199,2022-09-27,Booked,11:00-12:00,"42 Silom Complex, Bangkok",ORD011361
BKG005200,2024-03-31,Booked,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD023859
BKG005201,2025-10-30,In Progress,16:00-17:00,IconSiam Service Hub,ORD011548
BKG005202,2022-07-06,Completed,09:00-10:00,Siam Paragon Repair Center,ORD022491
BKG005203,2022-03-27,Completed,09:00-10:00,Central World Service Center,ORD009785
BKG005204,2024-02-22,Booked,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD016076
BKG005205,2024-09-13,Booked,13:00-14:00,IconSiam Service Hub,ORD006473
BKG005206,2023-12-03,Completed,11:00-12:00,Central World Service Center,ORD021673
BKG005207,2023-04-14,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD006772
BKG005208,2024-02-09,Booked,11:00-12:00,Central World Service Center,ORD020052
BKG005209,2024-07-27,Booked,15:00-16:00,MBK Center Floor 4,ORD005016
BKG005210,2024-11-09,Completed,09:00-10:00,MBK Center Floor 4,ORD017831
BKG005211,2025-06-01,Completed,14:00-15:00,MBK Center Floor 4,ORD023557
BKG005212,2022-02-06,Booked,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD012313
BKG005213,2022-08-31,Booked,09:00-10:00,IconSiam Service Hub,ORD021689
BKG005214,2024-12-14,Cancelled,13:00-14:00,MBK Center Floor 4,ORD005584
BKG005215,2022-11-30,Completed,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD022470
BKG005216,2022-08-20,Booked,15:00-16:00,Central World Service Center,ORD004089
BKG005217,2025-05-19,Completed,16:00-17:00,IconSiam Service Hub,ORD002611
BKG005218,2023-05-20,Booked,15:00-16:00,MBK Center Floor 4,ORD010803
BKG005219,2025-11-28,Cancelled,16:00-17:00,MBK Center Floor 4,ORD001041
BKG005220,2023-10-01,Completed,11:00-12:00,Central World Service Center,ORD013133
BKG005221,2022-04-12,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD010540
BKG005222,2023-03-19,Completed,10:00-11:00,Central World Service Center,ORD022496
BKG005223,2022-06-24,Completed,13:00-14:00,"42 Silom Complex, Bangkok",ORD017262
BKG005224,2025-03-03,Completed,10:00-11:00,MBK Center Floor 4,ORD017824
BKG005225,2025-08-18,No Show,15:00-16:00,"42 Silom Complex, Bangkok",ORD008193
BKG005226,2023-11-16,Cancelled,13:00-14:00,Siam Paragon Repair Center,ORD024959
BKG005227,2022-06-15,Booked,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD022172
BKG005228,2022-05-30,Cancelled,15:00-16:00,MBK Center Floor 4,ORD018004
BKG005229,2022-01-01,In Progress,11:00-12:00,MBK Center Floor 4,ORD018660
BKG005230,2025-09-24,Booked,15:00-16:00,"42 Silom Complex, Bangkok",ORD013013
BKG005231,2023-06-16,Booked,13:00-14:00,Siam Paragon Repair Center,ORD004397
BKG005232,2022-01-11,Completed,10:00-11:00,IconSiam Service Hub,ORD019899
BKG005233,2022-10-11,Completed,11:00-12:00,IconSiam Service Hub,ORD005487
BKG005234,2023-09-21,Completed,14:00-15:00,Central World Service Center,ORD012782
BKG005235,2025-01-20,Completed,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD007085
BKG005236,2023-12-31,Completed,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD014141
BKG005237,2025-09-15,Completed,13:00-14:00,IconSiam Service Hub,ORD024520
BKG005238,2025-05-13,Completed,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD012524
BKG005239,2022-03-08,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD015257
BKG005240,2023-08-17,Completed,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD005544
BKG005241,2023-04-26,In Progress,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD024320
BKG005242,2022-10-22,Booked,13:00-14:00,MBK Center Floor 4,ORD004626
BKG005243,2024-05-04,Booked,14:00-15:00,"42 Silom Complex, Bangkok",ORD004549
BKG005244,2025-08-09,Completed,14:00-15:00,IconSiam Service Hub,ORD013777
BKG005245,2022-12-05,Booked,16:00-17:00,Central World Service Center,ORD021321
BKG005246,2023-04-02,Cancelled,16:00-17:00,Central World Service Center,ORD006286
BKG005247,2024-09-13,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD004020
BKG005248,2022-12-20,In Progress,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD008875
BKG005249,2023-05-24,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD015410
BKG005250,2022-01-02,Completed,13:00-14:00,Siam Paragon Repair Center,ORD008123
BKG005251,2024-06-12,Completed,11:00-12:00,MBK Center Floor 4,ORD013305
BKG005252,2022-07-09,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD002407
BKG005253,2025-03-03,Completed,13:00-14:00,IconSiam Service Hub,ORD019133
BKG005254,2023-08-23,Completed,10:00-11:00,IconSiam Service Hub,ORD000714
BKG005255,2025-02-17,Booked,15:00-16:00,Central World Service Center,ORD021546
BKG005256,2024-07-28,Cancelled,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD020596
BKG005257,2023-04-14,Booked,13:00-14:00,"42 Silom Complex, Bangkok",ORD002878
BKG005258,2023-11-27,Completed,14:00-15:00,"88 Sathorn Rd, Bangkok",ORD022722
BKG005259,2024-06-29,In Progress,15:00-16:00,MBK Center Floor 4,ORD005940
BKG005260,2022-12-22,Completed,10:00-11:00,Central World Service Center,ORD023712
BKG005261,2023-07-07,Booked,09:00-10:00,Siam Paragon Repair Center,ORD008417
BKG005262,2024-12-13,Booked,14:00-15:00,MBK Center Floor 4,ORD017672
BKG005263,2023-07-28,Completed,10:00-11:00,Central World Service Center,ORD017293
BKG005264,2024-03-10,Completed,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD013459
BKG005265,2023-08-19,Completed,11:00-12:00,Siam Paragon Repair Center,ORD013718
BKG005266,2024-12-13,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD002643
BKG005267,2023-12-16,Booked,10:00-11:00,Central World Service Center,ORD008743
BKG005268,2025-05-04,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD018026
BKG005269,2022-05-25,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD013909
BKG005270,2025-11-26,Booked,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD011842
BKG005271,2025-09-17,Booked,09:00-10:00,IconSiam Service Hub,ORD012816
BKG005272,2025-11-13,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD004460
BKG005273,2023-02-02,No Show,13:00-14:00,Central World Service Center,ORD021568
BKG005274,2024-03-24,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD000272
BKG005275,2022-02-14,Completed,14:00-15:00,MBK Center Floor 4,ORD007198
BKG005276,2024-10-13,Completed,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD024563
BKG005277,2023-05-18,Booked,14:00-15:00,MBK Center Floor 4,ORD018932
BKG005278,2022-04-24,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD007545
BKG005279,2024-07-30,Completed,16:00-17:00,MBK Center Floor 4,ORD010079
BKG005280,2025-12-13,Completed,16:00-17:00,"42 Silom Complex, Bangkok",ORD000787
BKG005281,2024-10-16,Completed,13:00-14:00,Central World Service Center,ORD017959
BKG005282,2023-08-21,Completed,14:00-15:00,Central World Service Center,ORD009170
BKG005283,2024-10-26,In Progress,16:00-17:00,Siam Paragon Repair Center,ORD015268
BKG005284,2025-02-13,Booked,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD017062
BKG005285,2023-10-07,Booked,13:00-14:00,Central World Service Center,ORD003184
BKG005286,2022-01-30,Booked,10:00-11:00,"42 Silom Complex, Bangkok",ORD012195
BKG005287,2022-02-03,Completed,11:00-12:00,Siam Paragon Repair Center,ORD012677
BKG005288,2022-06-11,Completed,13:00-14:00,MBK Center Floor 4,ORD006654
BKG005289,2024-09-13,Cancelled,11:00-12:00,IconSiam Service Hub,ORD013813
BKG005290,2023-01-13,In Progress,16:00-17:00,MBK Center Floor 4,ORD021647
BKG005291,2023-04-29,Booked,16:00-17:00,IconSiam Service Hub,ORD004911
BKG005292,2022-08-19,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD010744
BKG005293,2024-06-24,Booked,13:00-14:00,Central World Service Center,ORD011791
BKG005294,2023-02-24,Completed,10:00-11:00,Central World Service Center,ORD010868
BKG005295,2024-05-31,Completed,10:00-11:00,Siam Paragon Repair Center,ORD017204
BKG005296,2025-04-20,No Show,16:00-17:00,Siam Paragon Repair Center,ORD002101
BKG005297,2025-04-01,Completed,16:00-17:00,Central World Service Center,ORD024069
BKG005298,2024-03-28,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD019658
BKG005299,2024-06-29,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD017596
BKG005300,2022-04-04,Booked,15:00-16:00,"42 Silom Complex, Bangkok",ORD012529
BKG005301,2025-01-09,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD014118
BKG005302,2023-12-23,In Progress,14:00-15:00,IconSiam Service Hub,ORD018735
BKG005303,2023-03-14,Completed,10:00-11:00,Siam Paragon Repair Center,ORD020391
BKG005304,2022-04-18,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD018788
BKG005305,2024-01-08,In Progress,14:00-15:00,Central World Service Center,ORD014079
BKG005306,2024-09-13,Booked,16:00-17:00,"42 Silom Complex, Bangkok",ORD022494
BKG005307,2024-05-02,Completed,16:00-17:00,IconSiam Service Hub,ORD018464
BKG005308,2023-04-22,Completed,15:00-16:00,IconSiam Service Hub,ORD022909
BKG005309,2022-05-24,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD019698
BKG005310,2023-10-26,Booked,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD010146
BKG005311,2025-04-20,Cancelled,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD012955
BKG005312,2022-01-15,Booked,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD016877
BKG005313,2024-11-24,Completed,16:00-17:00,Central World Service Center,ORD000222
BKG005314,2024-02-18,Booked,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD014821
BKG005315,2024-01-03,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD007781
BKG005316,2023-05-03,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD007876
BKG005317,2023-10-03,Completed,09:00-10:00,IconSiam Service Hub,ORD002999
BKG005318,2025-01-29,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD007052
BKG005319,2023-09-07,Completed,13:00-14:00,Central World Service Center,ORD014101
BKG005320,2024-01-20,Booked,13:00-14:00,"42 Silom Complex, Bangkok",ORD024309
BKG005321,2024-05-04,Completed,14:00-15:00,Central World Service Center,ORD020304
BKG005322,2022-06-13,In Progress,10:00-11:00,"88 Sathorn Rd, Bangkok",ORD010450
BKG005323,2025-04-15,Booked,13:00-14:00,"88 Sathorn Rd, Bangkok",ORD007364
BKG005324,2025-01-30,Completed,09:00-10:00,MBK Center Floor 4,ORD020686
BKG005325,2022-02-08,Completed,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD003663
BKG005326,2025-04-01,In Progress,16:00-17:00,Siam Paragon Repair Center,ORD004972
BKG005327,2024-10-02,In Progress,13:00-14:00,Siam Paragon Repair Center,ORD017950
BKG005328,2025-04-10,Booked,13:00-14:00,Central World Service Center,ORD004891
BKG005329,2022-03-08,In Progress,11:00-12:00,IconSiam Service Hub,ORD024826
BKG005330,2023-06-13,Completed,15:00-16:00,"42 Silom Complex, Bangkok",ORD007511
BKG005331,2022-06-22,No Show,09:00-10:00,Central World Service Center,ORD007918
BKG005332,2024-06-03,Completed,11:00-12:00,MBK Center Floor 4,ORD012191
BKG005333,2023-09-23,No Show,11:00-12:00,"42 Silom Complex, Bangkok",ORD013502
BKG005334,2023-12-07,Cancelled,15:00-16:00,"15 Sukhumvit Soi 21, Bangkok",ORD024941
BKG005335,2023-09-15,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD017633
BKG005336,2025-08-09,Completed,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD003341
BKG005337,2024-10-20,No Show,14:00-15:00,Siam Paragon Repair Center,ORD013200
BKG005338,2022-09-22,Completed,13:00-14:00,Central World Service Center,ORD024684
BKG005339,2023-11-24,Completed,14:00-15:00,MBK Center Floor 4,ORD006889
BKG005340,2022-06-30,Completed,11:00-12:00,Central World Service Center,ORD008904
BKG005341,2025-03-24,Booked,11:00-12:00,IconSiam Service Hub,ORD014374
BKG005342,2024-06-06,Completed,11:00-12:00,MBK Center Floor 4,ORD010695
BKG005343,2024-04-23,In Progress,16:00-17:00,IconSiam Service Hub,ORD004620
BKG005344,2025-11-02,Completed,11:00-12:00,MBK Center Floor 4,ORD000276
BKG005345,2023-02-09,Completed,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD004943
BKG005346,2023-09-07,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD008666
BKG005347,2022-12-30,Completed,10:00-11:00,IconSiam Service Hub,ORD005983
BKG005348,2024-01-20,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD020279
BKG005349,2022-06-02,Completed,09:00-10:00,Siam Paragon Repair Center,ORD015473
BKG005350,2022-07-19,Completed,13:00-14:00,"15 Sukhumvit Soi 21, Bangkok",ORD023392
BKG005351,2024-08-01,No Show,15:00-16:00,"42 Silom Complex, Bangkok",ORD018983
BKG005352,2022-09-10,Completed,10:00-11:00,IconSiam Service Hub,ORD020915
BKG005353,2023-11-23,Booked,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD014024
BKG005354,2025-10-01,Completed,11:00-12:00,Siam Paragon Repair Center,ORD019686
BKG005355,2025-04-04,Cancelled,09:00-10:00,IconSiam Service Hub,ORD003454
BKG005356,2025-07-23,Booked,15:00-16:00,Siam Paragon Repair Center,ORD000213
BKG005357,2022-06-05,Completed,09:00-10:00,"88 Sathorn Rd, Bangkok",ORD019353
BKG005358,2025-04-16,Completed,13:00-14:00,MBK Center Floor 4,ORD023681
BKG005359,2023-03-02,Completed,10:00-11:00,MBK Center Floor 4,ORD006344
BKG005360,2024-12-23,Completed,15:00-16:00,IconSiam Service Hub,ORD001028
BKG005361,2024-04-01,Completed,15:00-16:00,"42 Silom Complex, Bangkok",ORD022166
BKG005362,2023-04-03,Completed,09:00-10:00,MBK Center Floor 4,ORD013296
BKG005363,2022-05-05,Completed,15:00-16:00,IconSiam Service Hub,ORD024503
BKG005364,2023-03-31,Booked,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD011622
BKG005365,2024-04-04,Completed,16:00-17:00,MBK Center Floor 4,ORD010032
BKG005366,2024-01-05,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD018525
BKG005367,2023-04-09,Completed,15:00-16:00,Siam Paragon Repair Center,ORD001266
BKG005368,2024-10-07,Booked,14:00-15:00,IconSiam Service Hub,ORD022673
BKG005369,2024-03-02,Completed,15:00-16:00,"42 Silom Complex, Bangkok",ORD023972
BKG005370,2022-03-21,Completed,15:00-16:00,"88 Sathorn Rd, Bangkok",ORD024686
BKG005371,2025-10-04,Completed,10:00-11:00,MBK Center Floor 4,ORD014928
BKG005372,2025-09-21,Completed,13:00-14:00,Central World Service Center,ORD018650
BKG005373,2022-04-21,Completed,13:00-14:00,Siam Paragon Repair Center,ORD011204
BKG005374,2023-05-28,Completed,15:00-16:00,IconSiam Service Hub,ORD023570
BKG005375,2025-09-05,Booked,16:00-17:00,"88 Sathorn Rd, Bangkok",ORD016717
BKG005376,2024-08-13,Completed,11:00-12:00,Central World Service Center,ORD006052
BKG005377,2023-02-16,Booked,09:00-10:00,"15 Sukhumvit Soi 21, Bangkok",ORD004037
BKG005378,2025-09-22,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD003757
BKG005379,2024-09-13,No Show,14:00-15:00,Siam Paragon Repair Center,ORD023902
BKG005380,2025-11-26,Completed,10:00-11:00,"42 Silom Complex, Bangkok",ORD011641
BKG005381,2024-03-06,No Show,10:00-11:00,Siam Paragon Repair Center,ORD015445
BKG005382,2025-09-17,Completed,09:00-10:00,"15 Sukhumvit Soi 21, Bangkok",ORD007378
BKG005383,2025-10-01,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD010423
BKG005384,2025-04-09,No Show,16:00-17:00,Siam Paragon Repair Center,ORD012886
BKG005385,2022-03-29,Completed,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD016205
BKG005386,2022-03-21,Cancelled,14:00-15:00,Central World Service Center,ORD003499
BKG005387,2023-07-07,Completed,14:00-15:00,Siam Paragon Repair Center,ORD015408
BKG005388,2023-08-12,In Progress,13:00-14:00,Central World Service Center,ORD019758
BKG005389,2023-10-29,Booked,16:00-17:00,Central World Service Center,ORD019523
BKG005390,2025-07-04,Booked,10:00-11:00,Central World Service Center,ORD019392
BKG005391,2023-10-28,Cancelled,16:00-17:00,"15 Sukhumvit Soi 21, Bangkok",ORD005036
BKG005392,2023-02-04,Completed,13:00-14:00,"42 Silom Complex, Bangkok",ORD005838
BKG005393,2025-06-21,Completed,13:00-14:00,MBK Center Floor 4,ORD022402
BKG005394,2023-07-20,Completed,11:00-12:00,"15 Sukhumvit Soi 21, Bangkok",ORD011755
BKG005395,2022-04-28,Completed,13:00-14:00,Central World Service Center,ORD004879
BKG005396,2024-03-07,Completed,09:00-10:00,MBK Center Floor 4,ORD008597
BKG005397,2025-07-14,Booked,11:00-12:00,Siam Paragon Repair Center,ORD011011
BKG005398,2023-10-26,Cancelled,09:00-10:00,Central World Service Center,ORD019414
BKG005399,2023-12-25,Completed,09:00-10:00,"42 Silom Complex, Bangkok",ORD017108
BKG005400,2024-03-06,Completed,11:00-12:00,"42 Silom Complex, Bangkok",ORD022682
BKG005401,2024-02-02,Completed,10:00-11:00,IconSiam Service Hub,ORD017711
BKG005402,2023-10-15,Completed,11:00-12:00,"88 Sathorn Rd, Bangkok",ORD023954
BKG005403,2023-10-12,Completed,10:00-11:00,"15 Sukhumvit Soi 21, Bangkok",ORD009043
BKG005404,2024-05-10,Booked,14:00-15:00,Central World Service Center,ORD009701
BKG005405,2024-02-09,Booked,15:00-16:00,"42 Silom Complex, Bangkok",ORD010243
BKG005406,2022-06-16,In Progress,10:00-11:00,"42 Silom Complex, Bangkok",ORD004093
BKG005407,2023-09-21,Cancelled,14:00-15:00,"15 Sukhumvit Soi 21, Bangkok",ORD018034
BKG005408,2024-10-15,Completed,15:00-16:00,IconSiam Service Hub,ORD008966
BKG005409,2024-04-25,Booked,09:00-10:00,Siam Paragon Repair Center,ORD004381
BKG005410,2025-07-15,Booked,14:00-15:00,IconSiam Service Hub,ORD017312
BKG005411,2023-12-15,Completed,09:00-10:00,Siam Paragon Repair Center,ORD020379
BKG005412,2024-09-21,Completed,14:00-15:00,"42 Silom Complex, Bangkok",ORD019123
BKG005413,2023-01-12,Booked,09:00-10:00,"15 Sukhumvit Soi 21, Bangkok",ORD018395
