Invoice_ID,Invoice_Details,Quantity,Original_Price,VAT_Rate,TotalAmount,Order_ID
INV015936,Invoice for order ORD015936,4,104960.68,0.07,112307.93,ORD015936
INV015937,Invoice for order ORD015937,4,88845.58,0.07,95064.77,ORD015937
INV015938,Invoice for order ORD015938,2,46469.08,0.07,49721.92,ORD015938
INV015939,Invoice for order ORD015939,1,92854.79,0.07,99354.63,ORD015939
INV015940,Invoice for order ORD015940,1,10163.77,0.07,10875.23,ORD015940
INV015941,Invoice for order ORD015941,2,72416.86,0.07,77486.04,ORD015941
INV015942,Invoice for order ORD015942,5,11981.41,0.07,12820.11,ORD015942
INV015943,Invoice for order ORD015943,4,29354.28,0.07,31409.08,ORD015943
INV015944,Invoice for order ORD015944,4,30164.98,0.07,32276.53,ORD015944
INV015945,Invoice for order ORD015945,3,83626.11,0.07,89479.94,ORD015945
INV015946,Invoice for order ORD015946,5,104875.2,0.07,112216.46,ORD015946
INV015947,Invoice for order ORD015947,2,49807.39,0.07,53293.91,ORD015947
INV015948,Invoice for order ORD015948,4,25483.27,0.07,27267.1,ORD015948
INV015949,Invoice for order ORD015949,3,21853.5,0.07,23383.24,ORD015949
INV015950,Invoice for order ORD015950,5,8752.36,0.07,9365.03,ORD015950
INV015951,Invoice for order ORD015951,1,103685.33,0.07,110943.3,ORD015951
INV015952,Invoice for order ORD015952,1,102514.04,0.07,109690.02,ORD015952
INV015953,Invoice for order ORD015953,4,52085.37,0.07,55731.35,ORD015953
INV015954,Invoice for order ORD015954,4,111113.7,0.07,118891.66,ORD015954
INV015955,Invoice for order ORD015955,5,41840.35,0.07,44769.17,ORD015955
INV015956,Invoice for order ORD015956,3,33785.43,0.07,36150.41,ORD015956
INV015957,Invoice for order ORD015957,5,35160.39,0.07,37621.62,ORD015957
INV015958,Invoice for order ORD015958,4,109113.23,0.07,116751.16,ORD015958
INV015959,Invoice for order ORD015959,4,28778.9,0.07,30793.42,ORD015959
INV015960,Invoice for order ORD015960,5,29081.08,0.07,31116.76,ORD015960
INV015961,Invoice for order ORD015961,3,110207.18,0.07,117921.68,ORD015961
INV015962,Invoice for order ORD015962,5,95315.08,0.07,101987.14,ORD015962
INV015963,Invoice for order ORD015963,4,54061.34,0.07,57845.63,ORD015963
INV015964,Invoice for order ORD015964,4,59095.39,0.07,63232.07,ORD015964
INV015965,Invoice for order ORD015965,5,70660.72,0.07,75606.97,ORD015965
INV015966,Invoice for order ORD015966,1,71143.43,0.07,76123.47,ORD015966
INV015967,Invoice for order ORD015967,5,77288.22,0.07,82698.4,ORD015967
INV015968,Invoice for order ORD015968,5,34925.78,0.07,37370.58,ORD015968
INV015969,Invoice for order ORD015969,3,823.31,0.07,880.94,ORD015969
INV015970,Invoice for order ORD015970,2,22324.5,0.07,23887.21,ORD015970
INV015971,Invoice for order ORD015971,5,53694.53,0.07,57453.15,ORD015971
INV015972,Invoice for order ORD015972,5,18505.64,0.07,19801.03,ORD015972
INV015973,Invoice for order ORD015973,5,61516.55,0.07,65822.71,ORD015973
INV015974,Invoice for order ORD015974,3,69155.26,0.07,73996.13,ORD015974
INV015975,Invoice for order ORD015975,3,34652.54,0.07,37078.22,ORD015975
INV015976,Invoice for order ORD015976,4,98632.87,0.07,105537.17,ORD015976
INV015977,Invoice for order ORD015977,3,54181.33,0.07,57974.02,ORD015977
INV015978,Invoice for order ORD015978,3,63864.54,0.07,68335.06,ORD015978
INV015979,Invoice for order ORD015979,1,8322.87,0.07,8905.47,ORD015979
INV015980,Invoice for order ORD015980,2,80798.07,0.07,86453.94,ORD015980
INV015981,Invoice for order ORD015981,3,99106.68,0.07,106044.15,ORD015981
INV015982,Invoice for order ORD015982,5,59942.89,0.07,64138.89,ORD015982
INV015983,Invoice for order ORD015983,5,59299.27,0.07,63450.22,ORD015983
INV015984,Invoice for order ORD015984,5,109804.36,0.07,117490.66,ORD015984
INV015985,Invoice for order ORD015985,3,11760.65,0.07,12583.9,ORD015985
INV015986,Invoice for order ORD015986,3,79796.64,0.07,85382.4,ORD015986
INV015987,Invoice for order ORD015987,3,64726.6,0.07,69257.46,ORD015987
INV015988,Invoice for order ORD015988,1,23812.6,0.07,25479.48,ORD015988
INV015989,Invoice for order ORD015989,1,6712.97,0.07,7182.88,ORD015989
INV015990,Invoice for order ORD015990,2,93235.49,0.07,99761.97,ORD015990
INV015991,Invoice for order ORD015991,4,21465.9,0.07,22968.51,ORD015991
INV015992,Invoice for order ORD015992,1,31447.8,0.07,33649.15,ORD015992
INV015993,Invoice for order ORD015993,4,106564.74,0.07,114024.27,ORD015993
INV015994,Invoice for order ORD015994,3,111223.61,0.07,119009.26,ORD015994
INV015995,Invoice for order ORD015995,1,112016.58,0.07,119857.74,ORD015995
INV015996,Invoice for order ORD015996,2,85086.14,0.07,91042.17,ORD015996
INV015997,Invoice for order ORD015997,4,38293.42,0.07,40973.96,ORD015997
INV015998,Invoice for order ORD015998,4,44258.09,0.07,47356.16,ORD015998
INV015999,Invoice for order ORD015999,3,82739.72,0.07,88531.5,ORD015999
INV016000,Invoice for order ORD016000,3,37966.04,0.07,40623.66,ORD016000
INV016001,Invoice for order ORD016001,4,16666.66,0.07,17833.33,ORD016001
INV016002,Invoice for order ORD016002,2,9015.48,0.07,9646.56,ORD016002
INV016003,Invoice for order ORD016003,1,54093.7,0.07,57880.26,ORD016003
INV016004,Invoice for order ORD016004,4,102229.34,0.07,109385.39,ORD016004
INV016005,Invoice for order ORD016005,2,91559.21,0.07,97968.35,ORD016005
INV016006,Invoice for order ORD016006,3,37393.52,0.07,40011.07,ORD016006
INV016007,Invoice for order ORD016007,3,9551.76,0.07,10220.38,ORD016007
INV016008,Invoice for order ORD016008,1,61583.94,0.07,65894.82,ORD016008
INV016009,Invoice for order ORD016009,3,96035.41,0.07,102757.89,ORD016009
INV016010,Invoice for order ORD016010,2,58288.33,0.07,62368.51,ORD016010
INV016011,Invoice for order ORD016011,5,30980.03,0.07,33148.63,ORD016011
INV016012,Invoice for order ORD016012,4,85449.94,0.07,91431.44,ORD016012
INV016013,Invoice for order ORD016013,5,66493.82,0.07,71148.39,ORD016013
INV016014,Invoice for order ORD016014,5,60991.96,0.07,65261.4,ORD016014
INV016015,Invoice for order ORD016015,5,78134.15,0.07,83603.54,ORD016015
INV016016,Invoice for order ORD016016,5,99252.97,0.07,106200.68,ORD016016
INV016017,Invoice for order ORD016017,5,51758.8,0.07,55381.92,ORD016017
INV016018,Invoice for order ORD016018,3,77984.27,0.07,83443.17,ORD016018
INV016019,Invoice for order ORD016019,4,7988.04,0.07,8547.2,ORD016019
INV016020,Invoice for order ORD016020,1,75910.07,0.07,81223.78,ORD016020
INV016021,Invoice for order ORD016021,4,55444.18,0.07,59325.27,ORD016021
INV016022,Invoice for order ORD016022,1,82159.89,0.07,87911.08,ORD016022
INV016023,Invoice for order ORD016023,2,108277.36,0.07,115856.78,ORD016023
INV016024,Invoice for order ORD016024,5,41332.81,0.07,44226.11,ORD016024
INV016025,Invoice for order ORD016025,1,7836.93,0.07,8385.51,ORD016025
INV016026,Invoice for order ORD016026,3,104731.5,0.07,112062.7,ORD016026
INV016027,Invoice for order ORD016027,1,45024.67,0.07,48176.4,ORD016027
INV016028,Invoice for order ORD016028,1,12270.52,0.07,13129.46,ORD016028
INV016029,Invoice for order ORD016029,1,42964.65,0.07,45972.18,ORD016029
INV016030,Invoice for order ORD016030,5,55183.48,0.07,59046.32,ORD016030
INV016031,Invoice for order ORD016031,1,62953.06,0.07,67359.77,ORD016031
INV016032,Invoice for order ORD016032,3,69130.92,0.07,73970.08,ORD016032
INV016033,Invoice for order ORD016033,4,42293.12,0.07,45253.64,ORD016033
INV016034,Invoice for order ORD016034,4,64276.56,0.07,68775.92,ORD016034
INV016035,Invoice for order ORD016035,2,10949.74,0.07,11716.22,ORD016035
INV016036,Invoice for order ORD016036,3,108149.5,0.07,115719.96,ORD016036
INV016037,Invoice for order ORD016037,2,68932.06,0.07,73757.3,ORD016037
INV016038,Invoice for order ORD016038,5,38895.87,0.07,41618.58,ORD016038
INV016039,Invoice for order ORD016039,5,91948.57,0.07,98384.97,ORD016039
INV016040,Invoice for order ORD016040,1,47645.39,0.07,50980.57,ORD016040
INV016041,Invoice for order ORD016041,2,19269.93,0.07,20618.82,ORD016041
INV016042,Invoice for order ORD016042,1,19916.39,0.07,21310.54,ORD016042
INV016043,Invoice for order ORD016043,5,69058.07,0.07,73892.13,ORD016043
INV016044,Invoice for order ORD016044,5,13343.07,0.07,14277.08,ORD016044
INV016045,Invoice for order ORD016045,4,106278.69,0.07,113718.2,ORD016045
INV016046,Invoice for order ORD016046,5,44707.74,0.07,47837.28,ORD016046
INV016047,Invoice for order ORD016047,4,16573.18,0.07,17733.3,ORD016047
INV016048,Invoice for order ORD016048,2,39505.01,0.07,42270.36,ORD016048
INV016049,Invoice for order ORD016049,3,23143.5,0.07,24763.54,ORD016049
INV016050,Invoice for order ORD016050,1,81355.09,0.07,87049.95,ORD016050
INV016051,Invoice for order ORD016051,2,20709.65,0.07,22159.33,ORD016051
INV016052,Invoice for order ORD016052,2,89516.11,0.07,95782.24,ORD016052
INV016053,Invoice for order ORD016053,4,41633.56,0.07,44547.91,ORD016053
INV016054,Invoice for order ORD016054,1,41099.07,0.07,43976.01,ORD016054
INV016055,Invoice for order ORD016055,1,27327.51,0.07,29240.44,ORD016055
INV016056,Invoice for order ORD016056,4,87052.64,0.07,93146.32,ORD016056
INV016057,Invoice for order ORD016057,1,106362.35,0.07,113807.71,ORD016057
INV016058,Invoice for order ORD016058,1,80657.68,0.07,86303.72,ORD016058
INV016059,Invoice for order ORD016059,5,29544.33,0.07,31612.43,ORD016059
INV016060,Invoice for order ORD016060,1,31544.72,0.07,33752.85,ORD016060
INV016061,Invoice for order ORD016061,4,17104.01,0.07,18301.29,ORD016061
INV016062,Invoice for order ORD016062,5,85887.76,0.07,91899.9,ORD016062
INV016063,Invoice for order ORD016063,4,101840.29,0.07,108969.11,ORD016063
INV016064,Invoice for order ORD016064,5,58880.21,0.07,63001.83,ORD016064
INV016065,Invoice for order ORD016065,4,16791.04,0.07,17966.41,ORD016065
INV016066,Invoice for order ORD016066,5,105138.93,0.07,112498.65,ORD016066
INV016067,Invoice for order ORD016067,2,65052.79,0.07,69606.48,ORD016067
INV016068,Invoice for order ORD016068,4,769.37,0.07,823.23,ORD016068
INV016069,Invoice for order ORD016069,4,53638.21,0.07,57392.89,ORD016069
INV016070,Invoice for order ORD016070,2,100243.16,0.07,107260.18,ORD016070
INV016071,Invoice for order ORD016071,3,32145.26,0.07,34395.43,ORD016071
INV016072,Invoice for order ORD016072,2,69781.13,0.07,74665.81,ORD016072
INV016073,Invoice for order ORD016073,1,2884.64,0.07,3086.57,ORD016073
INV016074,Invoice for order ORD016074,4,73410.27,0.07,78548.99,ORD016074
INV016075,Invoice for order ORD016075,1,66212.31,0.07,70847.17,ORD016075
INV016076,Invoice for order ORD016076,3,16885.53,0.07,18067.52,ORD016076
INV016077,Invoice for order ORD016077,5,24506.12,0.07,26221.55,ORD016077
INV016078,Invoice for order ORD016078,1,105901.12,0.07,113314.2,ORD016078
INV016079,Invoice for order ORD016079,3,21471.79,0.07,22974.82,ORD016079
INV016080,Invoice for order ORD016080,5,87849.39,0.07,93998.85,ORD016080
INV016081,Invoice for order ORD016081,1,104603.64,0.07,111925.89,ORD016081
INV016082,Invoice for order ORD016082,5,15211.51,0.07,16276.32,ORD016082
INV016083,Invoice for order ORD016083,5,61290.93,0.07,65581.29,ORD016083
INV016084,Invoice for order ORD016084,3,112067.36,0.07,119912.07,ORD016084
INV016085,Invoice for order ORD016085,4,31754.18,0.07,33976.97,ORD016085
INV016086,Invoice for order ORD016086,3,46960.2,0.07,50247.41,ORD016086
INV016087,Invoice for order ORD016087,2,19534.25,0.07,20901.65,ORD016087
INV016088,Invoice for order ORD016088,4,108852.5,0.07,116472.17,ORD016088
INV016089,Invoice for order ORD016089,3,1396.41,0.07,1494.16,ORD016089
INV016090,Invoice for order ORD016090,4,10919.65,0.07,11684.03,ORD016090
INV016091,Invoice for order ORD016091,4,33157.15,0.07,35478.15,ORD016091
INV016092,Invoice for order ORD016092,5,61317.18,0.07,65609.38,ORD016092
INV016093,Invoice for order ORD016093,4,49102.13,0.07,52539.28,ORD016093
INV016094,Invoice for order ORD016094,3,38992.79,0.07,41722.28,ORD016094
INV016095,Invoice for order ORD016095,1,90982.64,0.07,97351.43,ORD016095
INV016096,Invoice for order ORD016096,3,79075.45,0.07,84610.73,ORD016096
INV016097,Invoice for order ORD016097,1,11772.87,0.07,12596.97,ORD016097
INV016098,Invoice for order ORD016098,4,20413.71,0.07,21842.67,ORD016098
INV016099,Invoice for order ORD016099,4,68640.13,0.07,73444.94,ORD016099
INV016100,Invoice for order ORD016100,2,10782.32,0.07,11537.08,ORD016100
INV016101,Invoice for order ORD016101,2,82123.29,0.07,87871.92,ORD016101
INV016102,Invoice for order ORD016102,2,8221.68,0.07,8797.2,ORD016102
INV016103,Invoice for order ORD016103,1,102989.42,0.07,110198.68,ORD016103
INV016104,Invoice for order ORD016104,2,20794.7,0.07,22250.33,ORD016104
INV016105,Invoice for order ORD016105,3,939.24,0.07,1004.99,ORD016105
INV016106,Invoice for order ORD016106,5,78864.95,0.07,84385.5,ORD016106
INV016107,Invoice for order ORD016107,5,90758.91,0.07,97112.03,ORD016107
INV016108,Invoice for order ORD016108,4,19775.63,0.07,21159.92,ORD016108
INV016109,Invoice for order ORD016109,4,101812.64,0.07,108939.53,ORD016109
INV016110,Invoice for order ORD016110,2,8093.94,0.07,8660.52,ORD016110
INV016111,Invoice for order ORD016111,1,48949.96,0.07,52376.46,ORD016111
INV016112,Invoice for order ORD016112,4,16339.44,0.07,17483.2,ORD016112
INV016113,Invoice for order ORD016113,3,82162.25,0.07,87913.61,ORD016113
INV016114,Invoice for order ORD016114,5,8974.41,0.07,9602.62,ORD016114
INV016115,Invoice for order ORD016115,2,31913.79,0.07,34147.75,ORD016115
INV016116,Invoice for order ORD016116,1,28862.32,0.07,30882.68,ORD016116
INV016117,Invoice for order ORD016117,1,52237.84,0.07,55894.49,ORD016117
INV016118,Invoice for order ORD016118,2,108311.14,0.07,115892.92,ORD016118
INV016119,Invoice for order ORD016119,3,67201.16,0.07,71905.24,ORD016119
INV016120,Invoice for order ORD016120,1,21872.09,0.07,23403.14,ORD016120
INV016121,Invoice for order ORD016121,3,19782.2,0.07,21166.95,ORD016121
INV016122,Invoice for order ORD016122,2,81683.88,0.07,87401.75,ORD016122
INV016123,Invoice for order ORD016123,1,46936.71,0.07,50222.28,ORD016123
INV016124,Invoice for order ORD016124,5,15399.27,0.07,16477.22,ORD016124
INV016125,Invoice for order ORD016125,4,89631.14,0.07,95905.32,ORD016125
INV016126,Invoice for order ORD016126,3,6002.47,0.07,6422.64,ORD016126
INV016127,Invoice for order ORD016127,5,101617.37,0.07,108730.59,ORD016127
INV016128,Invoice for order ORD016128,2,29907.33,0.07,32000.84,ORD016128
INV016129,Invoice for order ORD016129,3,88327.77,0.07,94510.71,ORD016129
INV016130,Invoice for order ORD016130,3,48370.59,0.07,51756.53,ORD016130
INV016131,Invoice for order ORD016131,2,67869.44,0.07,72620.3,ORD016131
INV016132,Invoice for order ORD016132,1,94357.84,0.07,100962.89,ORD016132
INV016133,Invoice for order ORD016133,1,43539.02,0.07,46586.75,ORD016133
INV016134,Invoice for order ORD016134,4,40303.34,0.07,43124.57,ORD016134
INV016135,Invoice for order ORD016135,4,69666.34,0.07,74542.98,ORD016135
INV016136,Invoice for order ORD016136,4,51906.16,0.07,55539.59,ORD016136
INV016137,Invoice for order ORD016137,4,55865.49,0.07,59776.07,ORD016137
INV016138,Invoice for order ORD016138,3,108153.02,0.07,115723.73,ORD016138
INV016139,Invoice for order ORD016139,5,11991.71,0.07,12831.13,ORD016139
INV016140,Invoice for order ORD016140,3,102046.77,0.07,109190.04,ORD016140
INV016141,Invoice for order ORD016141,2,18493.56,0.07,19788.11,ORD016141
INV016142,Invoice for order ORD016142,3,83436.63,0.07,89277.19,ORD016142
INV016143,Invoice for order ORD016143,3,81041.52,0.07,86714.43,ORD016143
INV016144,Invoice for order ORD016144,2,13868.6,0.07,14839.4,ORD016144
INV016145,Invoice for order ORD016145,1,32191.1,0.07,34444.48,ORD016145
INV016146,Invoice for order ORD016146,5,5258.76,0.07,5626.87,ORD016146
INV016147,Invoice for order ORD016147,5,11662.53,0.07,12478.91,ORD016147
INV016148,Invoice for order ORD016148,2,47649.51,0.07,50984.98,ORD016148
INV016149,Invoice for order ORD016149,4,65383.3,0.07,69960.13,ORD016149
INV016150,Invoice for order ORD016150,1,60432.83,0.07,64663.13,ORD016150
INV016151,Invoice for order ORD016151,3,23306.89,0.07,24938.37,ORD016151
INV016152,Invoice for order ORD016152,1,4528.77,0.07,4845.78,ORD016152
INV016153,Invoice for order ORD016153,2,85972.03,0.07,91990.07,ORD016153
INV016154,Invoice for order ORD016154,1,56078.12,0.07,60003.59,ORD016154
INV016155,Invoice for order ORD016155,5,37534.8,0.07,40162.24,ORD016155
INV016156,Invoice for order ORD016156,2,112032.24,0.07,119874.5,ORD016156
INV016157,Invoice for order ORD016157,3,13004.78,0.07,13915.11,ORD016157
INV016158,Invoice for order ORD016158,1,14515.36,0.07,15531.43,ORD016158
INV016159,Invoice for order ORD016159,3,20040.56,0.07,21443.4,ORD016159
INV016160,Invoice for order ORD016160,1,74765.96,0.07,79999.58,ORD016160
INV016161,Invoice for order ORD016161,3,755.39,0.07,808.27,ORD016161
INV016162,Invoice for order ORD016162,1,16650.66,0.07,17816.21,ORD016162
INV016163,Invoice for order ORD016163,3,38093.17,0.07,40759.69,ORD016163
INV016164,Invoice for order ORD016164,5,94850.94,0.07,101490.51,ORD016164
INV016165,Invoice for order ORD016165,2,102434.34,0.07,109604.74,ORD016165
INV016166,Invoice for order ORD016166,4,12887.5,0.07,13789.62,ORD016166
INV016167,Invoice for order ORD016167,2,42803.64,0.07,45799.89,ORD016167
INV016168,Invoice for order ORD016168,1,12660.17,0.07,13546.38,ORD016168
INV016169,Invoice for order ORD016169,2,14967.58,0.07,16015.31,ORD016169
INV016170,Invoice for order ORD016170,2,77960.17,0.07,83417.38,ORD016170
INV016171,Invoice for order ORD016171,4,8374.55,0.07,8960.77,ORD016171
INV016172,Invoice for order ORD016172,5,13993.93,0.07,14973.51,ORD016172
INV016173,Invoice for order ORD016173,1,73543.79,0.07,78691.86,ORD016173
INV016174,Invoice for order ORD016174,5,13942.46,0.07,14918.43,ORD016174
INV016175,Invoice for order ORD016175,3,100703.05,0.07,107752.26,ORD016175
INV016176,Invoice for order ORD016176,2,42838.13,0.07,45836.8,ORD016176
INV016177,Invoice for order ORD016177,4,2084.82,0.07,2230.76,ORD016177
INV016178,Invoice for order ORD016178,5,93463.62,0.07,100006.07,ORD016178
INV016179,Invoice for order ORD016179,2,40954.69,0.07,43821.52,ORD016179
INV016180,Invoice for order ORD016180,4,103989.81,0.07,111269.1,ORD016180
INV016181,Invoice for order ORD016181,1,17422.62,0.07,18642.2,ORD016181
INV016182,Invoice for order ORD016182,1,108827.83,0.07,116445.78,ORD016182
INV016183,Invoice for order ORD016183,3,79585.59,0.07,85156.58,ORD016183
INV016184,Invoice for order ORD016184,4,14777.96,0.07,15812.42,ORD016184
INV016185,Invoice for order ORD016185,2,103447.21,0.07,110688.51,ORD016185
INV016186,Invoice for order ORD016186,1,37837.76,0.07,40486.4,ORD016186
INV016187,Invoice for order ORD016187,3,2083.0,0.07,2228.81,ORD016187
INV016188,Invoice for order ORD016188,3,47272.27,0.07,50581.33,ORD016188
